Task Category,Content,Executed Actions,Info,Success Rate,Task Path
Wash dishes with dishwasher,Put cleaning solution in the dishwasher. Then wash the bowls and the plates with dishwasher.,"['walk_executor(kitchen_counter_230)', 'walk_executor(closetdrawer_148)', 'walk_executor(closetdrawe
r_146)', 'walk_executor(closetdrawer_120)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_
289)', 'open_executor(fridge_289)', 'walk_executor(bathroom_cabinet_40)', 'open_executor(bathroom_ca
binet_40)', 'walk_executor(sink_42)', 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_10
01)', 'walk_executor(cleaning_solution_2073)', 'grab_executor(cleaning_solution_2073)', 'walk_execut
or(dishwasher_1001)', 'putin_executor(cleaning_solution_2073, dishwasher_1001)', 'close_executor(dis
hwasher_1001)', 'switchon_executor(dishwasher_1001)', 'walk_executor(table_355)', 'walk_executor(cup
board_229)', 'open_executor(cupboard_229)', 'walk_executor(closetdrawer_154)', 'walk_executor(wallla
mp_29)', 'walk_executor(table_226)', 'walk_executor(dishwasher_1001)', 'switchoff_executor(dishwashe
r_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(bowl_2071)', 'grab_executor(bowl_2071)', 
'walk_executor(dishwasher_1001)', 'putin_executor(bowl_2071, dishwasher_1001)', 'walk_executor(bowl_
2072)', 'grab_executor(bowl_2072)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_2072, dis
hwasher_1001)', 'walk_executor(table_226)', 'walk_executor(sink_231)', 'walk_executor(plate_1000)', 
'grab_executor(plate_1000)', 'walk_executor(dishwasher_1001)', 'putin_executor(plate_1000, dishwashe
r_1001)', 'close_executor(dishwasher_1001)', 'switchon_executor(dishwasher_1001)']","Time consume: 362 seconds
Exp_helper query times: 2",1,cdl_dataset/dataset/Wash_dishes_with_dishwasher/g2.txt
Change TV channel,Turn on the TV with the remote control.,"['walk_executor(couch_352)', 'walk_executor(remote_control_2052)', 'grab_executor(remote_control_205
2)', 'walk_executor(television_248)', 'switchon_executor(television_248)']","Time consume: 22 seconds
Exp_helper query times: 0",Action Completion Rate: 0.0,cdl_dataset/dataset/Change_TV_channel/g2.txt
Wash clothes,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(dresser_358)', 'open_executor(dresser_358)', 'walk_executor(dresser_123)', 'open_exe
cutor(dresser_123)', 'walk_executor(closetdrawer_120)', 'walk_executor(closetdrawer_119)', 'walk_exe
cutor(closetdrawer_116)', 'walk_executor(closetdrawer_117)', 'walk_executor(sink_42)', 'walk_executo
r(basket_for_clothes_2006)', 'walk_executor(washing_machine_2007)', 'open_executor(washing_machine_2
007)', 'walk_executor(clothes_pants_2085)', 'grab_executor(clothes_pants_2085)', 'walk_executor(wash
ing_machine_2007)', 'putin_executor(clothes_pants_2085, washing_machine_2007)', 'walk_executor(cloth
es_shirt_2086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(washing_machine_2007)', 'putin_
executor(clothes_shirt_2086, washing_machine_2007)', 'walk_executor(clothes_socks_2087)', 'grab_exec
utor(clothes_socks_2087)', 'walk_executor(washing_machine_2007)', 'putin_executor(clothes_socks_2087
, washing_machine_2007)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 
'walk_executor(washing_machine_2007)', 'putin_executor(clothes_skirt_2088, washing_machine_2007)', '
walk_executor(soap_2053)', 'grab_executor(soap_2053)', 'walk_executor(washing_machine_2007)', 'putin
_executor(soap_2053, washing_machine_2007)', 'close_executor(washing_machine_2007)', 'plugin_executo
r(washing_machine_2007)', 'switchon_executor(washing_machine_2007)']","Time consume: 3266 seconds
Exp_helper query times: 1",1,cdl_dataset/dataset/Wash_clothes/g2.txt
cdl_dataset/dataset/Pet_cat/g5.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Pet_cat/g5.txt
Drink,Get a cup of milk and heat it by microwave.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'grab_executor(milk_2043)', 'walk_executor(cup_2063)', 'putin_executo
r(milk_2043, cup_2063)', 'walk_executor(microwave_297)', 'switchoff_executor(microwave_297)', 'open_
executor(microwave_297)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(micro
wave_297)', 'putin_executor(cup_2063, microwave_297)', 'close_executor(microwave_297)', 'switchon_ex
ecutor(microwave_297)']","Time consume: 422 seconds
Exp_helper query times: 0",1,cdl_dataset/dataset/Drink/g4.txt
Prepare breakfast,Slice and toast bread.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'grab_executor(food_bread_2012)', 'walk_executor(cutting_board_2051)'
, 'put_executor(food_bread_2012, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(k
nife_2050)', 'walk_executor(food_bread_2012)', 'cut_executor(food_bread_2012)', 'grab_executor(food_
bread_2012)', 'walk_executor(toaster_292)', 'putin_executor(food_bread_2012, toaster_292)', 'switcho
n_executor(toaster_292)']","Time consume: 302 seconds
Exp_helper query times: 0",1,cdl_dataset/dataset/Prepare_breakfast/g1.txt
Pet cat,Find my cat and touch it,"['walk_executor(coffee_table_2068)', 'walk_executor(cat_2055)', 'touch_executor(cat_2055)']","Time consume: 24 seconds
Exp_helper query times: 0",Action Completion Rate: 0.0,cdl_dataset/dataset/Pet_cat/g1.txt
Cook some food,slice some chicken,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'grab_executor(food_chicken_2017)', 'walk_executor(cutting_board_2051
)', 'put_executor(food_chicken_2017, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_execut
or(knife_2050)', 'walk_executor(food_chicken_2017)', 'cut_executor(food_chicken_2017)']","Time consume: 50 seconds
Exp_helper query times: 0",1,cdl_dataset/dataset/Cook_some_food/g2.txt
cdl_dataset/dataset/Vacuum_the_living_room/g1.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Vacuum_the_living_room/g1.txt
Prepare a reading space,Find the book and put it on the table in bedroom. Then turn on the light in the bedroom.,"['walk_executor(bookshelf_233)', 'open_executor(bookshelf_233)', 'walk_executor(bookshelf_101)', 'op
en_executor(bookshelf_101)', 'walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_e
xecutor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(table_107)', 'put_executor(book_2066
, table_107)', 'walk_executor(light_169)', 'switchon_executor(light_169)']","Time consume: 126 seconds
Exp_helper query times: 0","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",cdl_dataset/dataset/Prepare_a_reading_space/g2.txt
