Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g2.txt,Put cleaning solution in the dishwasher. Then wash the bowls and the plates with dishwasher.,"['walk_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_
executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk_executor(kitchen_counter_122)', 'o
pen_executor(kitchen_counter_122) (Failed)', 'walk_executor(dishwasher_129)', 'grab_executor(deterge
nt_2011)', 'putin_executor(detergent_2011, dishwasher_129)', 'close_executor(dishwasher_129)', 'swit
chon_executor(dishwasher_129)']","Time consume: 40 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 12
","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 20 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g2.txt,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(basket_for_clothes_2078)', 'grab_executor(clothes_socks_2159)', 'walk_executor(washi
ng_machine_2079)', 'open_executor(washing_machine_2079)', 'putin_executor(clothes_socks_2159, washin
g_machine_2079)', 'walk_executor(basket_for_clothes_2078)', 'grab_executor(clothes_pants_2157)', 'wa
lk_executor(washing_machine_2079)', 'putin_executor(clothes_pants_2157, washing_machine_2079)', 'wal
k_executor(basket_for_clothes_2078)', 'grab_executor(clothes_shirt_2158)', 'walk_executor(washing_ma
chine_2079)', 'putin_executor(clothes_shirt_2158, washing_machine_2079)', 'walk_executor(basket_for_
clothes_2078)', 'grab_executor(clothes_skirt_2160)', 'walk_executor(washing_machine_2079)', 'putin_e
xecutor(clothes_skirt_2160, washing_machine_2079)', 'walk_executor(cupboard_117)', 'open_executor(cu
pboard_117) (Failed)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_117)', 'walk_executor(
cupboard_117)', 'grab_executor(pot_78)', 'walk_executor(washing_machine_2079)', 'putin_executor(pot_
78, washing_machine_2079)', 'walk_executor(wall_67)', 'walk_executor(cupboard_117)', 'walk_executor(
washing_machine_2079)', 'close_executor(washing_machine_2079)', 'plugin_executor(washing_machine_207
9)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_117)', 'open_executor(cupboard_117) (Fai
led)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_117)', 
'walk_executor(cupboard_117)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_117)', 'walk_e
xecutor(cupboard_117)', 'walk_executor(cupboard_117)', 'walk_executor(cupboard_117)', 'walk_executor
(cupboard_117)', 'walk_executor(dining_room_41)', 'walk_executor(sink_120)', 'grab_executor(soap_201
0)', 'walk_executor(washing_machine_2079)', 'putin_executor(soap_2010, washing_machine_2079) (Failed
)', 'putin_executor(soap_2010, washing_machine_2079) (Failed)', 'putin_executor(soap_2010, washing_m
achine_2079) (Failed)', 'open_executor(washing_machine_2079)', 'putin_executor(soap_2010, washing_ma
chine_2079)', 'close_executor(washing_machine_2079)', 'switchon_executor(washing_machine_2079)']","Time consume: 126 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 54
",1,Scene_id: 1
cdl_dataset/dataset/Drink/g1.txt,Syntax Error,"['walk_executor(bathroom_counter_18)', 'walk_executor(bathroom_cabinet_17)', 'walk_executor(bathroom
_counter_18)', 'walk_executor(faucet_20)', 'walk_executor(bathroom_counter_18)', 'open_executor(bath
room_cabinet_17)', 'walk_executor(bathroom_cabinet_17)', 'walk_executor(bathroom_counter_18)', 'walk
_executor(sink_19)', 'walk_executor(dining_room_41)', 'walk_executor(table_114)', 'grab_executor(cup
_2132)', 'walk_executor(sink_120)', 'switchon_executor(faucet_121)', 'walk_executor(faucet_121)', 's
witchon_executor(faucet_121) (Failed)', 'walk_executor(faucet_121)', 'switchon_executor(faucet_121) 
(Failed)', 'walk_executor(faucet_121)', 'switchon_executor(faucet_121) (Failed)', 'walk_executor(fau
cet_121)', 'switchon_executor(faucet_121) (Failed)', 'walk_executor(faucet_121)', 'grab_executor(fau
cet_121) (Failed)', 'walk_executor(faucet_121)', 'switchon_executor(faucet_121) (Failed)', 'walk_exe
cutor(faucet_121)', 'grab_executor(faucet_121) (Failed)', 'walk_executor(kitchen_counter_119)', 'swi
tchon_executor(faucet_121) (Failed)', 'walk_executor(faucet_121)', 'walk_executor(faucet_121)', 'swi
tchon_executor(faucet_121) (Failed)', 'walk_executor(faucet_121)', 'walk_executor(cup_2132)', 'switc
hon_executor(faucet_121) (Failed)', 'walk_executor(faucet_121)', 'grab_executor(faucet_121) (Failed)
', 'walk_executor(faucet_121)', 'switchon_executor(faucet_121) (Failed)', 'switchon_executor(faucet_
121) (Failed)', 'walk_executor(faucet_121)', 'grab_executor(kitchen_counter_119) (Failed)', 'walk_ex
ecutor(faucet_121)', 'walk_executor(faucet_121)', 'walk_executor(faucet_121)', 'switchoff_executor(f
aucet_121)', 'walk_executor(faucet_121)', 'switchon_executor(faucet_121)', 'walk_executor(kitchen_co
unter_119)', 'walk_executor(faucet_121)', 'walk_executor(faucet_121)', 'switchon_executor(faucet_121
) (Failed)', 'walk_executor(faucet_121)', 'switchon_executor(faucet_121) (Failed)', 'walk_executor(f
aucet_121)', 'switchon_executor(faucet_121) (Failed)', 'walk_executor(faucet_121)', 'switchon_execut
or(faucet_121) (Failed)', 'walk_executor(faucet_121)', 'switchon_executor(faucet_121) (Failed)']","Time consume: 189 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 61
",Action Completion Rate: 1.0,Scene_id: 1
cdl_dataset/dataset/Prepare_breakfast/g4.txt,Syntax Error,"['walk_executor(kitchen_counter_119)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)'
, 'open_executor(fridge_126)', 'walk_executor(food_chicken_2089)', 'grab_executor(food_chicken_2089)
', 'walk_executor(kitchen_counter_119)', 'put_executor(food_chicken_2089, kitchen_counter_119)', 'wa
lk_executor(cupboard_117)', 'open_executor(cupboard_117) (Failed)', 'walk_executor(cupboard_117)', '
walk_executor(fridge_126)', 'switchoff_executor(fridge_126) (Failed)', 'walk_executor(fridge_126)', 
'grab_executor(food_noodles_2101)', 'walk_executor(kitchen_counter_119)', 'put_executor(food_noodles
_2101, kitchen_counter_119)', 'walk_executor(food_steak_2080)', 'walk_executor(kitchen_counter_119)'
, 'grab_executor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicke
n_2089, cutting_board_2123)', 'walk_executor(kitchen_counter_119)', 'grab_executor(food_chicken_2089
)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, cutting_board_2123)', 'wal
k_executor(knifeblock_76)', 'walk_executor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 
'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, cutting_board_2123)', 'walk_ex
ecutor(dining_room_41)', 'walk_executor(table_114)', 'grab_executor(knife_2122)', 'walk_executor(cut
ting_board_2123)', 'cut_executor(food_chicken_2089)', 'walk_executor(stove_2135)', 'put_executor(kni
fe_2122, kitchen_counter_119)', 'grab_executor(pot_78)', 'put_executor(pot_78, stove_2135)', 'switch
on_executor(stove_2135)', 'walk_executor(kitchen_counter_119)', 'grab_executor(food_noodles_2101)', 
'putin_executor(food_noodles_2101, pot_78)', 'grab_executor(food_chicken_2089)', 'putin_executor(foo
d_chicken_2089, pot_78)', 'walk_executor(food_salt_2041)', 'grab_executor(food_salt_2041)', 'putin_e
xecutor(food_salt_2041, pot_78)', 'walk_executor(knifeblock_76)', 'walk_executor(stove_2135)', 'swit
chon_executor(stove_2135) (Failed)', 'walk_executor(stove_2135)', 'switchoff_executor(stove_2135)', 
'grab_executor(pot_78)', 'walk_executor(kitchen_counter_119)', 'put_executor(pot_78, kitchen_counter
_119)', 'walk_executor(plate_2152)', 'grab_executor(plate_2152)', 'walk_executor(stove_2135)', 'put_
executor(food_noodles_2101, plate_2152) (Failed)']","Time consume: 337 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 61
","Keystate: k1 - Requires: 12 steps
Keystate: k2 - Requires: 12 steps
Keystate: k3 - Requires: 8 steps
Keystate: k4 - Requires: 8 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Write_an_email/g1.txt,Turn on the computer in home office.,"['walk_executor(computer_276)', 'switchon_executor(computer_276)']","Time consume: 5 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 2
","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Put_groceries_in_Fridge/g4.txt,"Cut the chicken into pieces, then put back to the fridge.","['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_e
xecutor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(kitchen_counter_119)
', 'put_executor(food_chicken_2089, cutting_board_2123)', 'walk_executor(knifeblock_76)', 'walk_exec
utor(kitchen_counter_119)', 'walk_executor(knifeblock_76)', 'walk_executor(dining_room_41)', 'walk_e
xecutor(table_114)', 'grab_executor(knife_2122)', 'walk_executor(kitchen_counter_119)', 'grab_execut
or(food_chicken_2089) (Failed)', 'cut_executor(food_chicken_2089) (Failed)', 'walk_executor(food_chi
cken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(kitchen_counter_119)', 'put_executor
(food_chicken_2089, cutting_board_2123)', 'cut_executor(food_chicken_2089)', 'grab_executor(food_chi
cken_2089)', 'walk_executor(fridge_126)', 'putin_executor(food_chicken_2089, fridge_126)', 'close_ex
ecutor(fridge_126)', 'switchon_executor(fridge_126)']","Time consume: 82 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 26
",1,Scene_id: 1
cdl_dataset/dataset/Change_TV_channel/g1.txt,Turn on the TV by touching the remote control.,"['walk_executor(television_281)', 'switchon_executor(television_281)']","Time consume: 4 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 2
",Action Completion Rate: 0.0,Scene_id: 1
cdl_dataset/dataset/Wash_windows/g1.txt,Open the windows in the bathroom.,"['walk_executor(window_2156)', 'open_executor(window_2156)']","Time consume: 5 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 2
",1,Scene_id: 1
cdl_dataset/dataset/Prepare_breakfast/g1.txt,Syntax Error,"['walk_executor(kitchen_counter_119)', 'walk_executor(knifeblock_76)', 'walk_executor(kitchen_counte
r_119)', 'walk_executor(cutting_board_2123)', 'grab_executor(cutting_board_2123) (Failed)', 'walk_ex
ecutor(kitchen_counter_122)', 'walk_executor(cutting_board_2123)', 'walk_executor(knifeblock_76)', '
walk_executor(cutting_board_2123)', 'walk_executor(knifeblock_76)', 'walk_executor(cutting_board_212
3)', 'walk_executor(knifeblock_76)', 'walk_executor(kitchen_counter_122)', 'walk_executor(toaster_13
2)', 'walk_executor(cutting_board_2123)', 'walk_executor(knifeblock_76)', 'walk_executor(cutting_boa
rd_2123)', 'walk_executor(knifeblock_76)', 'walk_executor(cutting_board_2123)', 'walk_executor(knife
block_76)', 'walk_executor(knifeblock_76)', 'walk_executor(cutting_board_2123)', 'walk_executor(knif
eblock_76)', 'walk_executor(knifeblock_76)', 'walk_executor(kitchen_counter_122)', 'walk_executor(kn
ifeblock_76)', 'walk_executor(knifeblock_76)', 'walk_executor(knifeblock_76)', 'walk_executor(dining
_room_41)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'grab_executor(knife_2037)
', 'walk_executor(kitchen_counter_119)', 'walk_executor(cutting_board_2123)', 'walk_executor(dining_
room_41)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118) (Failed)', 'walk_executor(din
ing_room_41)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118) (Failed)', 'walk_executor
(cupboard_118)', 'open_executor(cupboard_118) (Failed)', 'walk_executor(dining_room_41)', 'walk_exec
utor(cupboard_118)', 'open_executor(cupboard_118) (Failed)', 'walk_executor(cupboard_118)', 'open_ex
ecutor(cupboard_118) (Failed)', 'walk_executor(cupboard_118)', 'walk_executor(cutting_board_2123)', 
'walk_executor(dining_room_41)', 'walk_executor(cupboard_118)', 'walk_executor(toaster_132)', 'walk_
executor(dining_room_41)', 'walk_executor(cupboard_118)', 'walk_executor(cutting_board_2123)', 'walk
_executor(toaster_132)', 'walk_executor(cupboard_118)', 'walk_executor(cutting_board_2123)', 'walk_e
xecutor(toaster_132)', 'walk_executor(cupboard_118)', 'walk_executor(cutting_board_2123)', 'walk_exe
cutor(dining_room_41)', 'walk_executor(cupboard_118)', 'walk_executor(toaster_132)', 'walk_executor(
cutting_board_2123)', 'walk_executor(dining_room_41)', 'walk_executor(cupboard_118)', 'walk_executor
(toaster_132)', 'walk_executor(cutting_board_2123)', 'walk_executor(dining_room_41)', 'walk_executor
(cupboard_118)', 'walk_executor(toaster_132)', 'walk_executor(cutting_board_2123)', 'walk_executor(d
ining_room_41)', 'walk_executor(cupboard_118)']","Time consume: 184 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 75
","Keystate: k1 - Requires: 14 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'grab_executor(detergent_2011)', 
'putin_executor(detergent_2011, dishwasher_129)', 'close_executor(dishwasher_129)', 'switchon_execut
or(dishwasher_129)', 'walk_executor(sink_120)', 'grab_executor(fork_2151)', 'wash_executor(fork_2151
)', 'grab_executor(fork_2150)', 'wash_executor(fork_2150)']","Time consume: 26 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 11
","Keystate: k1 - Requires: 22 steps
Action Completion Rate: 1.0",Scene_id: 1
