Task Category,Content,Executed Actions,Info,Success Rate,Task Path
Clean the bathroom,Prepare a sink of soapy water in the bathroom.,"['walk_executor(sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_ex
ecutor(faucet_43)', 'walk_executor(soap_2053)', 'grab_executor(soap_2053)', 'walk_executor(sink_42)'
, 'putin_executor(soap_2053, sink_42)', 'scrub_executor(sink_42)', 'walk_executor(faucet_43)', 'swit
chon_executor(faucet_43)', 'switchoff_executor(faucet_43)']","Time consume: 112 seconds
Exp_helper query times: 0",1,cdl_dataset/dataset/Clean_the_bathroom/g2.txt
Clean the bathroom,Clean the bathroom sink directly.,"['walk_executor(sink_42)', 'wash_executor(sink_42)']","Time consume: 47 seconds
Exp_helper query times: 0",1,cdl_dataset/dataset/Clean_the_bathroom/g1.txt
cdl_dataset/dataset/Listen_to_music/g2.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Listen_to_music/g2.txt
Listen to music,Turn on the cd player.,"['walk_executor(table_107)', 'walk_executor(tvstand_225)', 'walk_executor(cd_player_2060)', 'plugin_
executor(cd_player_2060)', 'switchon_executor(cd_player_2060)']","Time consume: 85 seconds
Exp_helper query times: 1","Keystate: k1 - Requires: 8 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",cdl_dataset/dataset/Listen_to_music/g1.txt
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g2.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Wash_dishes_with_dishwasher/g2.txt
Wash dishes with dishwasher,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(kitchen_counter_230)', 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1
001)', 'walk_executor(table_226)', 'walk_executor(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_exe
cutor(dishwasher_1001)', 'putin_executor(bowl_2071, dishwasher_1001)', 'walk_executor(bowl_2072)', '
grab_executor(bowl_2072)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_2072, dishwasher_1
001)', 'close_executor(dishwasher_1001)', 'switchon_executor(dishwasher_1001)', 'walk_executor(fork_
2080)', 'walk_executor(fork_2081)', 'walk_executor(fork_2080)', 'wash_executor(fork_2080)', 'walk_ex
ecutor(fork_2081)', 'wash_executor(fork_2081)']","Time consume: 238 seconds
Exp_helper query times: 1","Keystate: k1 - Requires: 9 steps
Action Completion Rate: 1.0",cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt
Wash dishes with dishwasher,wash the bowls and the plates with dishwasher,"['walk_executor(sink_42)', 'walk_executor(sink_231)', 'walk_executor(table_226)', 'walk_executor(dis
hwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(bowl_2071)', 'grab_executor(bowl_20
71)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_2071, dishwasher_1001)', 'walk_executor
(bowl_2072)', 'grab_executor(bowl_2072)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_207
2, dishwasher_1001)', 'close_executor(dishwasher_1001)', 'switchon_executor(dishwasher_1001)']","Time consume: 194 seconds
Exp_helper query times: 1","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",cdl_dataset/dataset/Wash_dishes_with_dishwasher/g1.txt
Change TV channel,Turn on the TV with the remote control.,[],"Time consume: 42 seconds
Exp_helper query times: 0",Action Completion Rate: 0.0,cdl_dataset/dataset/Change_TV_channel/g2.txt
cdl_dataset/dataset/Change_TV_channel/g3.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Change_TV_channel/g3.txt
cdl_dataset/dataset/Make_coffee/g2.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Make_coffee/g2.txt
cdl_dataset/dataset/Make_coffee/g1.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Make_coffee/g1.txt
cdl_dataset/dataset/Cook_some_food/g2.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Cook_some_food/g2.txt
cdl_dataset/dataset/Cook_some_food/g3.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Cook_some_food/g3.txt
Cook some food,Boil vegetables with a pot on the stove.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(
food_vegetable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_executor(pot_2069)', 'putin_execu
tor(food_vegetable_2041, pot_2069)', 'walk_executor(stove_2065)', 'open_executor(stove_2065)', 'walk
_executor(pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(stove_2065)', 'putin_executor(pot_20
69, stove_2065)', 'close_executor(stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 87 seconds
Exp_helper query times: 0","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 0.0",cdl_dataset/dataset/Cook_some_food/g1.txt
Cook some food,"Wash all the vegetables, then put them in a pot and boil them on the stove. Then store the whole pot
 in the fridge.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_vegetable_2041)', 'walk_executor(sink_42)', 'putin_executor(food_vegetable_2041, sink_4
2)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'walk_executor(food_vegetable_2041)
', 'wash_executor(food_vegetable_2041)', 'walk_executor(faucet_43)', 'switchoff_executor(faucet_43)'
, 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(kitchen_counter_230)'
, 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(food_vegetable_2041)', 'grab_
executor(food_vegetable_2041)', 'walk_executor(pot_2069)', 'putin_executor(food_vegetable_2041, pot_
2069)', 'walk_executor(stove_2065)', 'open_executor(stove_2065)', 'walk_executor(pot_2069)', 'grab_e
xecutor(pot_2069)', 'walk_executor(stove_2065)', 'putin_executor(pot_2069, stove_2065)', 'close_exec
utor(stove_2065)', 'switchon_executor(stove_2065)', 'switchoff_executor(stove_2065)', 'open_executor
(stove_2065)', 'grab_executor(pot_2069)', 'walk_executor(fridge_289)', 'putin_executor(pot_2069, fri
dge_289)', 'close_executor(fridge_289)']","Time consume: 528 seconds
Exp_helper query times: 1",1,cdl_dataset/dataset/Cook_some_food/g4.txt
Prepare breakfast,Scramble egg by the fryingpan.,"['walk_executor(kitchen_counter_230)', 'walk_executor(stove_2065)', 'open_executor(stove_2065)', 'wa
lk_executor(fryingpan_2083)', 'grab_executor(fryingpan_2083)', 'walk_executor(stove_2065)', 'putin_e
xecutor(fryingpan_2083, stove_2065)', 'close_executor(stove_2065)', 'switchon_executor(stove_2065)',
 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_egg_2020)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_egg_2020, fryingpan_2
083)', 'grab_executor(food_egg_2020)', 'walk_executor(cutting_board_2051)', 'put_executor(food_egg_2
020, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(knife_2050)', 'walk_executor(
food_egg_2020)', 'cut_executor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(fryin
gpan_2083)', 'putin_executor(food_egg_2020, fryingpan_2083)']","Time consume: 201 seconds
Exp_helper query times: 0","Keystate: k1 - Requires: 10 steps
Action Completion Rate: No actions required",cdl_dataset/dataset/Prepare_breakfast/g2.txt
