Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Prepare_breakfast/g2.txt,Syntax Error,"['walk_executor(cupboard_117)', 'walk_executor(stove_2135)', 'open_executor(stove_2135)']","Time consume: 72 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
action_num: 3
","Keystate: k1 - Requires: 16 steps
Keystate: k2 - Requires: 16 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Pet_cat/g4.txt,Syntax Error,['walk_executor(couch_198)'],"Time consume: 61 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
action_num: 1
","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Pet_cat/g1.txt,Find my cat and touch it,"['walk_executor(couch_198)', 'walk_executor(couch_269)', 'walk_executor(bed_197)', 'walk_executor(pi
llow_207)', 'walk_executor(pillow_208)', 'walk_executor(pillow_287)', 'walk_executor(dresser_274)', 
'open_executor(dresser_274)', 'touch_executor(cat_2069)']","Time consume: 60 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 9
",1,Scene_id: 1
cdl_dataset/dataset/Prepare_dinner/g7.txt,Cook a pot of fish soup.,"['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_e
xecutor(food_fish_2093)', 'walk_executor(sink_120)', 'putin_executor(food_fish_2093, sink_120)', 'wa
lk_executor(food_onion_2104)', 'grab_executor(food_onion_2104)', 'walk_executor(sink_120)', 'putin_e
xecutor(food_onion_2104, sink_120)', 'walk_executor(food_carrot_2086)', 'grab_executor(food_carrot_2
086)', 'walk_executor(sink_120)', 'putin_executor(food_carrot_2086, sink_120)', 'walk_executor(cupbo
ard_117)', 'walk_executor(pot_78)', 'grab_executor(pot_78)', 'walk_executor(stove_2135)', 'put_execu
tor(pot_78, stove_2135)', 'walk_executor(food_fish_2093)', 'grab_executor(food_fish_2093)', 'walk_ex
ecutor(pot_78)', 'putin_executor(food_fish_2093, pot_78)', 'grab_executor(pot_78)', 'walk_executor(f
aucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_21
35)', 'switchon_executor(stove_2135)']","Time consume: 220 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
action_num: 29
","Keystate: k1 - Requires: 18 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Cook_some_food/g4.txt,Boil some vegetables with pot. Then store the whole pot in the fridge.,"['walk_executor(cupboard_117)', 'walk_executor(kitchen_counter_119)', 'walk_executor(kitchen_counter
_123)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 
'grab_executor(food_vegetable_2113)', 'walk_executor(pot_78)', 'putin_executor(food_vegetable_2113, 
pot_78)', 'grab_executor(pot_78)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'swit
choff_executor(faucet_20)', 'walk_executor(stove_2135)', 'put_executor(pot_78, stove_2135)', 'switch
on_executor(stove_2135)', 'walk_executor(pot_78)', 'grab_executor(pot_78)', 'walk_executor(fridge_12
6)', 'putin_executor(pot_78, fridge_126)', 'close_executor(fridge_126)', 'open_executor(fridge_126)'
, 'grab_executor(pot_78)', 'walk_executor(stove_2135)', 'put_executor(pot_78, stove_2135)', 'walk_ex
ecutor(pot_78)', 'grab_executor(pot_78)', 'walk_executor(fridge_126)', 'putin_executor(pot_78, fridg
e_126)', 'close_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_executor(pot_78)', 'walk_e
xecutor(stove_2135)', 'put_executor(pot_78, stove_2135)', 'walk_executor(pot_78)', 'grab_executor(po
t_78)', 'walk_executor(fridge_126)', 'putin_executor(pot_78, fridge_126)', 'close_executor(fridge_12
6)']","Time consume: 282 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
action_num: 39
","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 10 steps
Keystate: k3 - Requires: 2 steps
Action Completion Rate: 1.0",Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g1.txt,wash all the bowls and the plates with dishwasher,"['walk_executor(dishwasher_129)', 'switchon_executor(dishwasher_129)', 'walk_executor(cupboard_117)'
, 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(kitchen_counter_119)'
, 'walk_executor(dishwasher_129)', 'switchoff_executor(dishwasher_129)', 'open_executor(dishwasher_1
29)', 'walk_executor(bowl_2140)', 'grab_executor(bowl_2140)', 'walk_executor(dishwasher_129)', 'puti
n_executor(bowl_2140, dishwasher_129)', 'walk_executor(bowl_2141)', 'grab_executor(bowl_2141)', 'wal
k_executor(dishwasher_129)', 'putin_executor(bowl_2141, dishwasher_129)', 'walk_executor(bowl_2142)'
, 'grab_executor(bowl_2142)', 'walk_executor(dishwasher_129)', 'putin_executor(bowl_2142, dishwasher
_129)', 'walk_executor(plate_2152)', 'grab_executor(plate_2152)', 'walk_executor(dishwasher_129)', '
putin_executor(plate_2152, dishwasher_129)', 'close_executor(dishwasher_129)', 'switchon_executor(di
shwasher_129)']","Time consume: 139 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
action_num: 27
",1,Scene_id: 1
cdl_dataset/dataset/Cook_some_food/g10.txt,Boil some noodles with chicken.,"['walk_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_
executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_executor
(food_noodles_2101)', 'walk_executor(pot_78)', 'putin_executor(food_noodles_2101, pot_78)', 'walk_ex
ecutor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(pot_78)', 'putin_exec
utor(food_chicken_2089, pot_78)', 'grab_executor(pot_78)', 'walk_executor(faucet_20)', 'switchon_exe
cutor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(stove_2135)', 'put_executor(pot_7
8, stove_2135)', 'switchon_executor(stove_2135)']","Time consume: 86 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 20
","Keystate: k1 - Requires: 11 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Put_groceries_in_Fridge/g4.txt,"Cut the chicken into pieces, then put back to the fridge.","['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab_e
xecutor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, c
utting_board_2123)', 'walk_executor(knifeblock_76)', 'walk_executor(curtain_289)', 'walk_executor(do
orjamb_309)', 'walk_executor(cupboard_117)', 'walk_executor(kitchen_counter_123)', 'walk_executor(kn
ife_2035)', 'grab_executor(knife_2035)', 'walk_executor(food_chicken_2089)', 'cut_executor(food_chic
ken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(fridge_126)', 'putin_executor(food_ch
icken_2089, fridge_126)', 'close_executor(fridge_126)']","Time consume: 96 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 19
","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Drink/g2.txt,Get a cup of water and freeze it.,"['walk_executor(cupboard_117)', 'walk_executor(kitchen_counter_119)', 'walk_executor(kitchen_counter
_123)', 'walk_executor(sink_120)', 'walk_executor(kitchen_counter_122)', 'walk_executor(toaster_132)
', 'open_executor(toaster_132)', 'walk_executor(table_114)', 'walk_executor(cup_2132)', 'grab_execut
or(cup_2132)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'wash_executor(cup_2132)'
, 'switchoff_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 
'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'putin_e
xecutor(cup_2132, fridge_126)', 'close_executor(fridge_126)', 'switchon_executor(fridge_126)', 'walk
_executor(faucet_20)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor
(fridge_126)', 'close_executor(fridge_126)', 'walk_executor(cup_2133)', 'grab_executor(cup_2133)', '
walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_ex
ecutor(fridge_126)', 'open_executor(fridge_126)', 'putin_executor(cup_2133, fridge_126)', 'close_exe
cutor(fridge_126)']","Time consume: 406 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 23
goal correct times: 0
action_num: 36
",1,Scene_id: 1
cdl_dataset/dataset/Clean_the_bathroom/g3.txt,Wipe the toilet with toilet paper. Then throw it into the toilet.,"['walk_executor(bathroom_cabinet_17)', 'open_executor(bathroom_cabinet_17)', 'walk_executor(cupboard
_117)', 'walk_executor(bathroom_counter_18)', 'walk_executor(toilet_15)', 'open_executor(toilet_15)'
, 'walk_executor(toilet_paper_2076)', 'grab_executor(toilet_paper_2076)', 'walk_executor(toilet_15)'
, 'wipe_executor(toilet_15)', 'putin_executor(toilet_paper_2076, toilet_15)']","Time consume: 61 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 11
",1,Scene_id: 1
