Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Cook_some_food/g2.txt,slice some chicken,"['walk_executor(kitchen_counter_119)', 'walk_executor(knifeblock_76)', 'walk_executor(knifeblock_76)
', 'walk_executor(kitchen_counter_119)', 'walk_executor(knifeblock_76)', 'walk_executor(knifeblock_7
6)', 'walk_executor(kitchen_counter_119)', 'walk_executor(cutting_board_2123)', 'walk_executor(knife
block_76)', 'walk_executor(kitchen_counter_119)', 'walk_executor(cutting_board_2123)', 'walk_executo
r(knifeblock_76)', 'walk_executor(knifeblock_76)', 'walk_executor(dining_room_41)', 'walk_executor(t
able_114)', 'grab_executor(knife_2122)', 'walk_executor(kitchen_counter_119)', 'walk_executor(cuttin
g_board_2123)', 'walk_executor(table_114)', 'walk_executor(dining_room_41)', 'walk_executor(table_11
4)', 'walk_executor(cutting_board_2123)', 'walk_executor(table_114)', 'walk_executor(dining_room_41)
', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'grab
_executor(food_chicken_2089)', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089,
 cutting_board_2123)', 'cut_executor(food_chicken_2089)']","Time consume: 161 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 31
",1,Scene_id: 1
cdl_dataset/dataset/Put_groceries_in_Fridge/g4.txt,"Cut the chicken into pieces, then put back to the fridge.","['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_e
xecutor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(kitchen_counter_119)
', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, cutting_board_2123)', 'walk
_executor(knifeblock_76)', 'walk_executor(knifeblock_76)', 'walk_executor(dining_room_41)', 'walk_ex
ecutor(table_114)', 'grab_executor(knife_2122)', 'walk_executor(cutting_board_2123)', 'walk_executor
(food_chicken_2089)', 'cut_executor(food_chicken_2089)', 'walk_executor(fridge_126)', 'putin_executo
r(food_chicken_2089, fridge_126) (Failed)', 'grab_executor(food_chicken_2089)', 'walk_executor(fridg
e_126)', 'putin_executor(food_chicken_2089, fridge_126)', 'close_executor(fridge_126)', 'switchon_ex
ecutor(fridge_126)']","Time consume: 160 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 23
",1,Scene_id: 1
cdl_dataset/dataset/Iron_clothes/g4.txt,Syntax Error,"['walk_executor(dining_room_41)', 'walk_executor(ironing_board_2144)', 'walk_executor(cupboard_117)'
, 'walk_executor(ironing_board_2144)', 'walk_executor(cupboard_117)', 'walk_executor(dining_room_41)
', 'walk_executor(ironing_board_2144)', 'walk_executor(cupboard_117)', 'walk_executor(ironing_board_
2144)', 'walk_executor(cupboard_117)', 'walk_executor(basket_for_clothes_2078)', 'grab_executor(clot
hes_shirt_2158)', 'walk_executor(ironing_board_2144)', 'put_executor(clothes_shirt_2158, ironing_boa
rd_2144)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(ironing_boar
d_2144)', 'walk_executor(ironing_board_2144)', 'open_executor(cupboard_118) (Failed)', 'walk_executo
r(basket_for_clothes_2078)', 'grab_executor(clothes_shirt_2158)', 'walk_executor(ironing_board_2144)
', 'put_executor(clothes_shirt_2158, ironing_board_2144)', 'grab_executor(clothes_shirt_2158)', 'wal
k_executor(ironing_board_2144)', 'put_executor(clothes_shirt_2158, ironing_board_2144)', 'walk_execu
tor(basket_for_clothes_2078)', 'grab_executor(clothes_shirt_2158)', 'walk_executor(ironing_board_214
4)', 'put_executor(clothes_shirt_2158, ironing_board_2144)', 'walk_executor(dining_room_41)', 'walk_
executor(dining_room_41)', 'walk_executor(dining_room_41)', 'walk_executor(dining_room_41)', 'walk_e
xecutor(dining_room_41)', 'walk_executor(dining_room_41)', 'walk_executor(dining_room_41)', 'walk_ex
ecutor(kitchen_counter_119)', 'walk_executor(kitchen_counter_119)', 'walk_executor(kitchen_counter_1
19)', 'walk_executor(kitchen_counter_119)', 'walk_executor(kitchen_counter_119)', 'grab_executor(iro
ning_board_2144) (Failed)', 'walk_executor(kitchen_counter_119)', 'grab_executor(bowl_2142)', 'grab_
executor(iron_2161)', 'walk_executor(ironing_board_2144)', 'put_executor(bowl_2142, ironing_board_21
44)', 'put_executor(iron_2161, ironing_board_2144)', 'plugin_executor(iron_2161)', 'switchon_executo
r(iron_2161)', 'grab_executor(clothes_shirt_2158)', 'put_executor(clothes_shirt_2158, ironing_board_
2144)']","Time consume: 385 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 53
","Keystate: k1 - Requires: 2 steps
Keystate: k2 - Requires: 3 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g5.txt,"Find my spectacles and put it on the coffe table in home office. Then find the book and put it on th
e coffe table in home office.","['walk_executor(bookshelf_196)', 'open_executor(bookshelf_196)', 'walk_executor(nightstand_195)', 'o
pen_executor(nightstand_195)', 'walk_executor(nightstand_195)', 'walk_executor(bookshelf_196)', 'wal
k_executor(bookshelf_196)', 'grab_executor(novel_2060)', 'walk_executor(table_270)', 'put_executor(n
ovel_2060, table_270)', 'walk_executor(bookshelf_196)', 'grab_executor(drawing_202) (Failed)', 'walk
_executor(table_270)', 'walk_executor(dresser_274)', 'open_executor(dresser_274)', 'walk_executor(dr
esser_274)', 'walk_executor(bookshelf_275)', 'walk_executor(dining_room_41)', 'walk_executor(kitchen
_counter_122)', 'grab_executor(spectacles_2153)', 'walk_executor(home_office_241)', 'walk_executor(t
able_270)', 'put_executor(spectacles_2153, table_270)', 'walk_executor(dining_room_41)', 'walk_execu
tor(bookshelf_124)', 'open_executor(bookshelf_124)', 'grab_executor(book_2136)', 'walk_executor(home
_office_241)', 'walk_executor(table_270)', 'put_executor(book_2136, table_270)']","Time consume: 103 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 30
",1,Scene_id: 1
cdl_dataset/dataset/Clean_the_bathroom/g3.txt,Wipe the toilet with toilet paper. Then throw it into the toilet.,"['walk_executor(bathroom_cabinet_17)', 'open_executor(bathroom_cabinet_17)', 'walk_executor(bathroom
_cabinet_17)', 'open_executor(bathroom_cabinet_17) (Failed)', 'walk_executor(bathroom_cabinet_17)', 
'open_executor(bathroom_cabinet_17) (Failed)', 'walk_executor(bathroom_counter_18)', 'walk_executor(
toilet_15)', 'open_executor(toilet_15)', 'walk_executor(toilet_paper_2076)', 'grab_executor(toilet_p
aper_2076)', 'walk_executor(toilet_15)', 'wipe_executor(toilet_15)', 'putin_executor(toilet_paper_20
76, toilet_15)']","Time consume: 77 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 14
",1,Scene_id: 1
cdl_dataset/dataset/Cook_some_food/g3.txt,Boil some vegetables. Then cool them in a bowl.,"['walk_executor(dining_room_41)', 'walk_executor(stove_2135)', 'walk_executor(cupboard_117)', 'walk_
executor(fridge_126)', 'open_executor(fridge_126) (Failed)', 'open_executor(fridge_126) (Failed)', '
walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_exe
cutor(stove_2135)', 'walk_executor(food_food_1000)', 'grab_executor(food_food_1000)', 'wash_executor
(food_food_1000)', 'walk_executor(pot_2138)', 'open_executor(pot_2138)', 'putin_executor(food_food_1
000, pot_2138)', 'grab_executor(pot_2138)', 'walk_executor(stove_2135)', 'put_executor(pot_2138, sto
ve_2135)', 'switchon_executor(stove_2135)', 'walk_executor(bowl_2141)', 'open_executor(bowl_2141) (F
ailed)', 'walk_executor(fridge_126)', 'grab_executor(food_vegetable_2113)', 'walk_executor(sink_120)
', 'wash_executor(food_vegetable_2113)', 'walk_executor(pot_2138)', 'open_executor(pot_2138) (Failed
)', 'walk_executor(pot_2138)', 'putin_executor(food_vegetable_2113, pot_2138) (Failed)', 'putin_exec
utor(food_vegetable_2113, pot_2138) (Failed)', 'walk_executor(sink_120)', 'rinse_executor(food_veget
able_2113)', 'walk_executor(pot_2138)', 'grab_executor(pot_2138)', 'walk_executor(sink_120)', 'put_e
xecutor(food_vegetable_2113, pot_2138)', 'walk_executor(stove_2135)', 'switchon_executor(stove_2135)
 (Failed)', 'switchoff_executor(stove_2135)', 'switchon_executor(stove_2135)', 'walk_executor(bowl_2
141)', 'grab_executor(bowl_2141)', 'walk_executor(stove_2135)', 'switchoff_executor(stove_2135)', 'w
alk_executor(fridge_126)', 'open_executor(fridge_126) (Failed)', 'walk_executor(pot_2138)', 'walk_ex
ecutor(pot_2138)', 'walk_executor(pot_2138)', 'walk_executor(stove_2135)', 'walk_executor(pot_2138)'
, 'walk_executor(bowl_2141)', 'put_executor(pot_2138, bowl_2141)']","Time consume: 838 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 54
","Keystate: k1 - Requires: 12 steps
Keystate: k2 - Requires: 13 steps
Keystate: k3 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Prepare_dinner/g7.txt,Cook a pot of fish soup.,"['walk_executor(dining_room_41)', 'walk_executor(kitchen_counter_119)', 'grab_executor(pot_78)', 'wa
lk_executor(faucet_121)', 'open_executor(faucet_121) (Failed)', 'walk_executor(kitchen_counter_119)'
, 'walk_executor(cupboard_117)', 'walk_executor(stove_2135)', 'switchoff_executor(stove_2135) (Faile
d)', 'walk_executor(kitchen_counter_119)', 'walk_executor(fridge_126)', 'open_executor(fridge_126) (
Failed)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)'
, 'grab_executor(food_fish_2093)', 'walk_executor(sink_120)', 'wash_executor(food_fish_2093)', 'walk
_executor(kitchen_counter_119)', 'cut_executor(food_fish_2093) (Failed)', 'putin_executor(food_fish_
2093, pot_78)', 'walk_executor(kitchen_counter_119)', 'put_executor(pot_78, stove_2135)', 'switchon_
executor(stove_2135)']","Time consume: 126 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 24
","Keystate: k1 - Requires: 20 steps
Action Completion Rate: No actions required",Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(dishwasher_129)', 'open_executor(dishwasher_129)', 'walk_executor(dishwasher_129)', 
'open_executor(dishwasher_129) (Failed)', 'walk_executor(dishwasher_129)', 'open_executor(dishwasher
_129) (Failed)', 'walk_executor(dishwasher_129)', 'grab_executor(detergent_2011)', 'grab_executor(me
asuring_cup_2012)', 'putin_executor(detergent_2011, dishwasher_129)', 'putin_executor(measuring_cup_
2012, dishwasher_129)', 'close_executor(dishwasher_129)', 'switchon_executor(dishwasher_129)']","Time consume: 56 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 13
","Keystate: k1 - Requires: 20 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Wash_clothes/g3.txt,"Hand wash the jacket, then wash it by washing machine.","['walk_executor(basket_for_clothes_2078)', 'open_executor(basket_for_clothes_2078) (Failed)', 'walk_
executor(dining_room_41)', 'walk_executor(basket_for_clothes_2078)', 'walk_executor(dining_room_41)'
, 'open_executor(dishwasher_129) (Failed)', 'walk_executor(dining_room_41)', 'walk_executor(washing_
machine_2079)', 'walk_executor(basket_for_clothes_2078)', 'grab_executor(clothes_shirt_2158)', 'walk
_executor(sink_120)', 'wash_executor(clothes_shirt_2158)', 'rinse_executor(clothes_shirt_2158)', 'wa
lk_executor(washing_machine_2079)', 'open_executor(washing_machine_2079)', 'putin_executor(clothes_s
hirt_2158, washing_machine_2079)', 'close_executor(washing_machine_2079)', 'plugin_executor(washing_
machine_2079)', 'switchon_executor(washing_machine_2079)']","Time consume: 64 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 19
","Keystate: k1 - Requires: 8 steps
Action Completion Rate: 0.0",Scene_id: 1
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(cupboard_117)', 'open_executor(cupboard_117) (Failed)', 'walk_executor(cupboard_117)
', 'walk_executor(home_office_241)', 'walk_executor(bathroom_1)', 'walk_executor(bedroom_162)', 'wal
k_executor(home_office_241)', 'walk_executor(dining_room_41)', 'walk_executor(dining_room_41)', 'wal
k_executor(cupboard_117)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_execu
tor(dining_room_41)', 'walk_executor(cupboard_118)', 'grab_executor(knife_2037)', 'walk_executor(din
ing_room_41)', 'walk_executor(dining_room_41)', 'walk_executor(dining_room_41)', 'walk_executor(dini
ng_room_41)', 'walk_executor(cupboard_118)', 'put_executor(knife_2037, cupboard_118)', 'walk_executo
r(home_office_241)', 'walk_executor(window_310)', 'wipe_executor(window_310) (Failed)', 'walk_execut
or(cupboard_117)', 'open_executor(cupboard_117) (Failed)', 'walk_executor(cupboard_118)', 'open_exec
utor(cupboard_118) (Failed)', 'walk_executor(dining_room_41)', 'walk_executor(cupboard_118)', 'open_
executor(cupboard_118) (Failed)', 'walk_executor(home_office_241)', 'walk_executor(window_310)', 'wa
lk_executor(bathroom_1)', 'walk_executor(window_2156)', 'walk_executor(bedroom_162)', 'walk_executor
(window_191)']","Time consume: 109 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 37
","Keystate: k1 - Requires: 2 steps
Action Completion Rate: 0.0",Scene_id: 1
