Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"['1. Fill a cup with water.', '2. Slice the kiwi and add it to the cup of water.']",,,,,
"behavior __goal__():
    body:
        bind faucet: item where:
            is_faucet(faucet)
        # Select the faucet
        
        bind cup: item where:
            is_cup(cup)
        # Select a cup

        fill_cup(faucet, cup)
        # Fill the selected cup with water","Error trying to process rule ""behavior_definition"":

'Function fill_cup_with_water not found. Note that recursive function calls are not supported in the
 current version.'",,,,
"
behavior __goal__():
    body:
        bind faucet: item where:
            is_faucet(faucet)
        # Select the faucet
        
        bind cup: item where:
            is_cup(cup)
        # Select a cup

        fill_cup_with_water(faucet, cup)
        # Fill the selected cup with water
",,,,,"['walk_executor(desk_104); exp(cup_2063, desk_104); walk_executor(cup_2063); grab_executor(cup_2063)
; walk_executor(faucet_43); switchon_executor(faucet_43); switchoff_executor(faucet_43)']"
,,,,,"(CrowControllerApplier<walk_executor(desk_104)>, CrowControllerApplier<exp(cup_2063, desk_104)>, Cro
wControllerApplier<walk_executor(cup_2063)>, CrowControllerApplier<grab_executor(cup_2063)>, CrowCon
trollerApplier<walk_executor(faucet_43)>, CrowControllerApplier<switchon_executor(faucet_43)>, CrowC
ontrollerApplier<switchoff_executor(faucet_43)>)"
,,walk_executor(desk_104),"Find mouse_166. Find keyboard_168. Find drawing_175. Find chair_103. Robot is inside bedroom_67. Rob
ot is close desk_104. Robot is close floor_75. Robot is no longer inside bathroom_1.",,
,,"exp(cup_2063, desk_104)",Failed to find cup_2063 around desk_104. ,,
,,,,,"(CrowControllerApplier<walk_executor(sink_231)>, CrowControllerApplier<exp(cup_2063, sink_231)>, Cro
wControllerApplier<walk_executor(cup_2063)>, CrowControllerApplier<grab_executor(cup_2063)>, CrowCon
trollerApplier<walk_executor(faucet_43)>, CrowControllerApplier<switchon_executor(faucet_43)>, CrowC
ontrollerApplier<switchoff_executor(faucet_43)>)"
,,walk_executor(sink_231),"Find pot_2069. Find oil_2079. Find knife_2050. Find cutting_board_2051. Find plate_1000. Find cup_20
64. Find cup_2063. Find napkin_2005. Find tray_296. Find drawing_239. Find soap_2054. Find drawing_2
38. Find drawing_240. Find drawing_241. Find drawing_242. Find drawing_243. Robot is inside dining_r
oom_201. Robot is close kitchen_counter_230. Robot is close sink_231. Robot is no longer inside bedr
oom_67.Robot is no longer close desk_104.Robot is no longer close floor_75.",,
,,"exp(cup_2063, sink_231)",Find cup_2063. ,,
,,walk_executor(cup_2063),"Robot is inside dining_room_201. Robot is close kitchen_counter_230. Robot is close cup_2063. Robot 
is no longer close sink_231.",,
,,grab_executor(cup_2063),"Robot is inside dining_room_201. Robot is close kitchen_counter_230. Robot is close cup_2063. Grabbi
ng cup_2063 by right hand. ",,
,,walk_executor(faucet_43),"Find towel_rack_31. Find towel_rack_34. Find towel_rack_32. Robot is inside bathroom_1. Robot is clo
se cup_2063. Robot is close bathroom_counter_41. Robot is close faucet_43. Robot is no longer inside
 dining_room_201.Robot is no longer close kitchen_counter_230.",,
,,switchon_executor(faucet_43),"Robot is inside bathroom_1. Robot is close cup_2063. Robot is close bathroom_counter_41. Robot is cl
ose faucet_43. ",,
