Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"['1. Fill a cup with water.', '2. Place the cup in the freezer.']",,,,,
"
behavior fill_cup_with_water(cup:item, faucet:item):
    body:
        achieve has_water(cup)
        # Fill the cup with water

behavior __goal__():
    body:
        bind cup: item where:
            is_cup(cup)
        # Select a cup
        bind faucet: item where:
            is_faucet(faucet)
        # Select a faucet
        fill_cup_with_water(cup, faucet)
",,,,,"['walk_executor(cupboard_229); open_executor(cupboard_229); exp(cup_2063, cupboard_229); walk_execut
or(cup_2063); grab_executor(cup_2063); walk_executor(faucet_43); switchon_executor(faucet_43); switc
hoff_executor(faucet_43)']"
,,,,,"(CrowControllerApplier<walk_executor(cupboard_229)>, CrowControllerApplier<open_executor(cupboard_22
9)>, CrowControllerApplier<exp(cup_2063, cupboard_229)>, CrowControllerApplier<walk_executor(cup_206
3)>, CrowControllerApplier<grab_executor(cup_2063)>, CrowControllerApplier<walk_executor(faucet_43)>
, CrowControllerApplier<switchon_executor(faucet_43)>, CrowControllerApplier<switchoff_executor(fauc
et_43)>)"
,,walk_executor(cupboard_229),"Find tray_296. Robot is inside dining_room_201. Robot is close wall_211. Robot is close cupboard_229
. Robot is no longer inside bathroom_1.",,
,,open_executor(cupboard_229),Robot is inside dining_room_201. Robot is close wall_211. Robot is close cupboard_229. ,,
,,"exp(cup_2063, cupboard_229)",Failed to find cup_2063 around cupboard_229. ,,
,,,,,"(CrowControllerApplier<walk_executor(table_107)>, CrowControllerApplier<exp(cup_2063, table_107)>, C
rowControllerApplier<walk_executor(cup_2063)>, CrowControllerApplier<grab_executor(cup_2063)>, CrowC
ontrollerApplier<walk_executor(faucet_43)>, CrowControllerApplier<switchon_executor(faucet_43)>, Cro
wControllerApplier<switchoff_executor(faucet_43)>)"
,,walk_executor(table_107),"Find mat_173. Find clothes_hat_2045. Find clothes_gloves_2046. Find drawing_176. Find drawing_174. F
ind drawing_175. Robot is inside bedroom_67. Robot is close floor_73. Robot is close table_107. Robo
t is no longer inside dining_room_201.Robot is no longer close wall_211.Robot is no longer close cup
board_229.",,
,,"exp(cup_2063, table_107)",Failed to find cup_2063 around table_107. ,,
,,,,,"(CrowControllerApplier<walk_executor(nightstand_102)>, CrowControllerApplier<exp(cup_2063, nightstan
d_102)>, CrowControllerApplier<walk_executor(cup_2063)>, CrowControllerApplier<grab_executor(cup_206
3)>, CrowControllerApplier<walk_executor(faucet_43)>, CrowControllerApplier<switchon_executor(faucet
_43)>, CrowControllerApplier<switchoff_executor(faucet_43)>)"
,,walk_executor(nightstand_102),"Find pillow_183. Find chair_106. Find pillow_182. Robot is inside bedroom_67. Robot is close mat_173
. Robot is close nightstand_102. Robot is close floor_71. Robot is no longer close floor_73.Robot is
 no longer close table_107.",,
,,"exp(cup_2063, nightstand_102)",Failed to find cup_2063 around nightstand_102. ,,
,,,,,"(CrowControllerApplier<walk_executor(tray_296)>, CrowControllerApplier<exp(cup_2063, tray_296)>, Cro
wControllerApplier<walk_executor(cup_2063)>, CrowControllerApplier<grab_executor(cup_2063)>, CrowCon
trollerApplier<walk_executor(faucet_43)>, CrowControllerApplier<switchon_executor(faucet_43)>, CrowC
ontrollerApplier<switchoff_executor(faucet_43)>)"
