Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
wash the bowls and the plates with dishwasher,,,,,
"['1. Find the bowls and plates that need washing.', '2. Use the dishwasher to wash the bowls and pla
tes.']",,,,,
"behavior __goal__():
    body:
        foreach item_bowl: item:
            if is_bowl(item_bowl) and not visited(item_bowl):
                observe(item_bowl, ""Check if this bowl needs washing"")

        foreach item_plate: item:
            if is_plate(item_plate) and not visited(item_plate):
                observe(item_plate, ""Check if this plate needs washing"")",,,,,"['walk_executor(dishwasher_1001); open_executor(dishwasher_1001); exp(bowl_2071, dishwasher_1001); c
lose_executor(dishwasher_1001); walk_executor(bowl_2071); obs(bowl_2071, Check if this bowl needs wa
shing); walk_executor(dishwasher_1001); open_executor(dishwasher_1001); exp(bowl_2072, dishwasher_10
01); close_executor(dishwasher_1001); walk_executor(bowl_2072); obs(bowl_2072, Check if this bowl ne
eds washing); walk_executor(dishwasher_1001); open_executor(dishwasher_1001); exp(plate_1000, dishwa
sher_1001); close_executor(dishwasher_1001); walk_executor(plate_1000); obs(plate_1000, Check if thi
s plate needs washing)']"
,,,,,"(CrowControllerApplier<walk_executor(dishwasher_1001)>, CrowControllerApplier<open_executor(dishwash
er_1001)>, CrowControllerApplier<exp(bowl_2071, dishwasher_1001)>, CrowControllerApplier<close_execu
tor(dishwasher_1001)>, CrowControllerApplier<walk_executor(bowl_2071)>, CrowControllerApplier<obs(bo
wl_2071, Check if this bowl needs washing)>, CrowControllerApplier<walk_executor(dishwasher_1001)>, 
CrowControllerApplier<open_executor(dishwasher_1001)>, CrowControllerApplier<exp(bowl_2072, dishwash
er_1001)>, CrowControllerApplier<close_executor(dishwasher_1001)>, CrowControllerApplier<walk_execut
or(bowl_2072)>, CrowControllerApplier<obs(bowl_2072, Check if this bowl needs washing)>, CrowControl
lerApplier<walk_executor(dishwasher_1001)>, CrowControllerApplier<open_executor(dishwasher_1001)>, C
rowControllerApplier<exp(plate_1000, dishwasher_1001)>, CrowControllerApplier<close_executor(dishwas
her_1001)>, CrowControllerApplier<walk_executor(plate_1000)>, CrowControllerApplier<obs(plate_1000, 
Check if this plate needs washing)>)"
,,walk_executor(dishwasher_1001),"Robot is inside dining_room_201. Robot is close dishwasher_1001. Robot is no longer inside bathroom_
1.",,
,,open_executor(dishwasher_1001),Robot is inside dining_room_201. Robot is close dishwasher_1001. ,,
,,"exp(bowl_2071, dishwasher_1001)",Failed to find bowl_2071 around dishwasher_1001. ,,
,,,,,"(CrowControllerApplier<walk_executor(cupboard_229)>, CrowControllerApplier<open_executor(cupboard_22
9)>, CrowControllerApplier<exp(bowl_2071, cupboard_229)>, CrowControllerApplier<close_executor(cupbo
ard_229)>, CrowControllerApplier<walk_executor(bowl_2071)>, CrowControllerApplier<obs(bowl_2071, Che
ck if this bowl needs washing)>, CrowControllerApplier<walk_executor(cupboard_229)>, CrowControllerA
pplier<open_executor(cupboard_229)>, CrowControllerApplier<exp(bowl_2072, cupboard_229)>, CrowContro
llerApplier<close_executor(cupboard_229)>, CrowControllerApplier<walk_executor(bowl_2072)>, CrowCont
rollerApplier<obs(bowl_2072, Check if this bowl needs washing)>, CrowControllerApplier<walk_executor
(cupboard_229)>, CrowControllerApplier<open_executor(cupboard_229)>, CrowControllerApplier<exp(plate
_1000, cupboard_229)>, CrowControllerApplier<close_executor(cupboard_229)>, CrowControllerApplier<wa
lk_executor(plate_1000)>, CrowControllerApplier<obs(plate_1000, Check if this plate needs washing)>)"
,,walk_executor(cupboard_229),"Find tray_296. Robot is inside dining_room_201. Robot is close wall_211. Robot is close cupboard_229
. Robot is no longer close dishwasher_1001.",,
,,open_executor(cupboard_229),Robot is inside dining_room_201. Robot is close wall_211. Robot is close cupboard_229. ,,
,,"exp(bowl_2071, cupboard_229)",Failed to find bowl_2071 around cupboard_229. ,,
,,,,,"(CrowControllerApplier<walk_executor(kitchen_counter_230)>, CrowControllerApplier<exp(bowl_2071, kit
chen_counter_230)>, CrowControllerApplier<walk_executor(bowl_2071)>, CrowControllerApplier<obs(bowl_
2071, Check if this bowl needs washing)>, CrowControllerApplier<walk_executor(kitchen_counter_230)>,
 CrowControllerApplier<exp(bowl_2072, kitchen_counter_230)>, CrowControllerApplier<walk_executor(bow
l_2072)>, CrowControllerApplier<obs(bowl_2072, Check if this bowl needs washing)>, CrowControllerApp
lier<walk_executor(tray_296)>, CrowControllerApplier<exp(plate_1000, tray_296)>, CrowControllerAppli
er<walk_executor(plate_1000)>, CrowControllerApplier<obs(plate_1000, Check if this plate needs washi
ng)>)"
,,walk_executor(kitchen_counter_230),"Find napkin_2005. Find pot_2069. Find knife_2050. Find cutting_board_2051. Find cup_2063. Find cup_2
064. Find bowl_2071. Find bowl_2072. Find drawing_239. Find drawing_238. Find drawing_240. Find draw
ing_241. Find drawing_242. Find drawing_243. Robot is inside dining_room_201. Robot is close kitchen
_counter_230. Robot is no longer close wall_211.Robot is no longer close cupboard_229.",,
,,"exp(bowl_2071, kitchen_counter_230)",Find bowl_2071. ,,
,,walk_executor(bowl_2071),Robot is inside dining_room_201. Robot is close kitchen_counter_230. Robot is close bowl_2071. ,,
