Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
wash the bowls and the plates with dishwasher,,,,,
"['1. Find the bowls and plates.', '2. Load the dishwasher with the bowls and plates.', '3. Run the d
ishwasher.', '4. Remove the cleaned bowls and plates from the dishwasher.']",,,,,
"
def is_table(x: item):
    symbol is_table = False
    symbol exists table_types: item where:
        is_furniture(table_types)
    if inside(x,table_types):
        is_table = True
    return is_table

def is_bowl_or_plate(x: item):
    return (is_bowl(x) or is_plate(x))

def location_counterpart(x: item):
    symbol result = if (inside(x, basket) or inside(x, fridge)), then fridge else: table
    return result

def select_item(items:item, o: item):
    symbol result = itemsaccept(o) if is_kitchen_table(o) else find(o: items)

behavior find_items(container: item):
    goal: is_kitchen_table(o) and is_bowl_or_plate(o)
    body:
        bind container: item where:
            is_sink(container)  or is_cupboard(container)
        
        observe(container, ""Checking if there are bowls and plates in the container"")
        
behavior observe_container(container: item):
    body:
        observe(container, ""Checking if there are bowls and plates in the container"")

behavior load_dishes(item: items):
    goal: (is_plate(item) or is_bowl(item)) and inhand(item)
    body:
        achieve_once inhand(((is_plate(item) or is_bowl(item))))
        move(item)
        
behavior choose_item(items: item, o: item):
    
    goal: is_bowl_or_plate(o) and is_not_fragile(o)
    body:
        choose(item)
        observe(item, ""Observe item"")

behavior __goal__():
    body:
        
        foreach containers: item:
                if is_kitchen_table(containers) and not visited(containers):
                    observe_container(containers)
                    move(containers)
        if exists o: item where:
            (is_bowl(o) or is_plate(o)):
                bind container: item where:
                    is_kitchen_table(o)
                find_item(o)
                
Inject behaviors dictionary into the loop:
    
        find: find_item,
        observe: observe_container
    ","Unexpected token Token('BASIC_TYPENAME', 'table_types') at line 2543, column 19.
Expected one of: 
	* EQUAL
Previous tokens: [Token('VARNAME', 'exists')]
",,,,
" 
def is_table(x: item):
    symbol is_tbl = False
    if is_furniture(x):
        is_tbl = True
    return is_tbl

def is_bowl_or_plate(x: item):
    return is_bowl(x) or is_plate(x)

def location_counterpart(x: item):
    symbol result = if inside(x, basket) or inside(x, fridge): fridge else: table
    return result

def select_item(items:item, o: item):
    symbol result = itemsaccept(o) if is_kitchen_table(o) else find(o: items)
    return result

behavior find_items(container: item):
    goal: is_kitchen_table(o) and is_bowl_or_plate(o)
    body:
        bind container: item where:
            is_sink(container) or is_cupboard(container)
        observe(container, ""Checking if there are bowls and plates in the container"")

behavior observe_container(container: item):
    body:
        observe(container, ""Checking if there are bowls and plates in the container"")

behavior load_dishes(item: items):
    goal: (is_plate(item) or is_bowl(item)) and inhand(item)
    body:
        achieve_once inhand(item)
        move(item)
        
behavior choose_item(items: item, o: item):
    goal: is_bowl_or_plate(o) and is_not_fragile(o)
    body:
        choose(o)
        observe(o, ""Observe item"")

behavior __goal__():
    body:
        foreach containers: item:
            if is_kitchen_table(containers) and not visited(containers):
                observe_container(containers)
                move(containers)
        if exists o: item where:
            is_bowl(o) or is_plate(o):
                bind container: item where:
                    is_kitchen_table(container)
                find_items(container)

find: find_items,
observe: observe_container
","Unexpected token Token('VARNAME', 'inside') at line 2532, column 24.
Expected one of: 
	* SEMICOLON
	* _NEWLINE
",,,,
"def is_table(x: item):
    symbol is_tbl = False
    if is_furniture(x):
        is_tbl = True
    return is_tbl

def is_bowl_or_plate(x: item):
    return is_bowl(x) or is_plate(x)

def location_counterpart(x: item):
    symbol result = fridge if inside(x, basket) or inside(x, fridge) else table
    return result

def select_item(items:item, o: item):
    symbol result = itemsaccept(o) if is_kitchen_table(o) else find(o: items)
    return result

behavior find_items(container: item):
    goal: is_kitchen_table(container) and is_bowl_or_plate(container)
    body:
        bind container: item where:
            is_sink(container) or is_cupboard(container)
        observe(container, ""Checking if there are bowls and plates in the container"")

behavior observe_container(container: item):
    body:
        observe(container, ""Checking if there are bowls and plates in the container"")

behavior load_dishes(item: item):
    goal: (is_plate(item) or is_bowl(item)) and inhand(item)
    body:
        achieve_once inhand(item)
        move(item)

behavior choose_item(items: item, o: item):
    goal: is_bowl_or_plate(o) and is_not_fragile(o)
    body:
        choose(o)
        observe(o, ""Observe item"")

behavior __goal__():
    body:
        foreach containers: item:
            if is_kitchen_table(containers) and not visited(containers):
                observe_container(containers)
                move(containers)
        if exists o: item where:
            is_bowl(o) or is_plate(o):
                bind container: item where:
                    is_kitchen_table(container)
                find_items(container)

find: find_items,
observe: observe_container","Unexpected token Token('COLON', ':') at line 2535, column 70.
Expected one of: 
	* RPAR
	* EQUAL
	* COMMA
",,,,
"
def is_table(x: item):
    symbol is_tbl = False
    if is_furniture(x):
        is_tbl = True
    return is_tbl

def is_bowl_or_plate(x: item):
    return is_bowl(x) or is_plate(x)

def location_counterpart(x: item):
    symbol result = fridge if inside(x, basket) or inside(x, fridge) else table
    return result

def select_item(items:item, o: item):
    symbol result = accept(o) if is_kitchen_table(o) else find(o, items)
    return result

behavior find_items(container: item):
    goal: is_kitchen_table(container) and is_bowl_or_plate(container)
    body:
        bind container: item where:
            is_sink(container) or is_cupboard(container)
        observe(container, ""Checking if there are bowls and plates in the container"")

behavior observe_container(container: item):
    body:
        observe(container, ""Checking if there are bowls and plates in the container"")

behavior load_dishes(item: item):
    goal: (is_plate(item) or is_bowl(item)) and inhand(item)
    body:
        achieve_once inhand(item)
        move(item)

behavior choose_item(items: item, o: item):
    goal: is_bowl_or_plate(o) and is_not_fragile(o)
    body:
        choose(o)
        observe(o, ""Observe item"")

behavior __goal__():
    body:
        foreach containers: item:
            if is_kitchen_table(containers) and not visited(containers):
                observe_container(containers)
                move(containers)
        if exists o: item where:
            is_bowl(o) or is_plate(o):
                bind container: item where:
                    is_kitchen_table(container)
                find_items(container)

find: find_items,
observe: observe_container
","Unexpected token Token('_NEWLINE', '\n            ') at line 2587, column 33.
Expected one of: 
	* FALSE
	* TILDE
	* DO
	* FLOAT_NUMBER
	* OCT_NUMBER
	* LSQB
	* ELLIPSIS
	* BIN_NUMBER
	* VARNAME
	* NONE
	* LPAR
	* PLUS
	* FORALL
	* DEC_NUMBER
	* TRUE
	* LONG_STRING
	* FINDONE
	* EXISTS
	* MINUS
	* COLON
	* FINDALL
	* STRING
	* IMAG_NUMBER
	* HEX_NUMBER
	* NOT
",,,,
" 
def is_table(x: item):
    symbol is_tbl = False
    if is_furniture(x):
        is_tbl = True
    return is_tbl

def is_bowl_or_plate(x: item):
    return is_bowl(x) or is_plate(x)

def location_counterpart(x: item):
    symbol result = fridge if inside(x, basket) or inside(x, fridge) else table
    return result

def select_item(items:item, o: item):
    symbol result = accept(o) if is_kitchen_table(o) else find(o, items)
    return result

behavior find_items(container: item):
    goal: is_kitchen_table(container) and is_bowl_or_plate(container)
    body:
        bind container: item where:
            is_sink(container) or is_cupboard(container)
        observe(container, ""Checking if there are bowls and plates in the container"")

behavior observe_container(container: item):
    body:
        observe(container, ""Checking if there are bowls and plates in the container"")

behavior load_dishes(item: item):
    goal: (is_plate(item) or is_bowl(item)) and inhand(item)
    body:
        achieve_once inhand(item)
        move(item)

behavior choose_item(items: item, o: item):
    goal: is_bowl_or_plate(o) and is_not_fragile(o)
    body:
        choose(o)
        observe(o, ""Observe item"")

behavior __goal__():
    body:
        foreach containers: item:
            if is_kitchen_table(containers) and not visited(containers):
                observe_container(containers)
                move(containers)
        if exists o: item where:
            is_bowl(o) or is_plate(o):
                bind container: item where:
                    is_kitchen_table(container)
                find_items(container)

find: find_items,
observe: observe_container
","Unexpected token Token('_NEWLINE', '\n            ') at line 2587, column 33.
Expected one of: 
	* FALSE
	* TILDE
	* DO
	* FLOAT_NUMBER
	* OCT_NUMBER
	* LSQB
	* ELLIPSIS
	* BIN_NUMBER
	* VARNAME
	* NONE
	* LPAR
	* PLUS
	* FORALL
	* DEC_NUMBER
	* TRUE
	* LONG_STRING
	* FINDONE
	* EXISTS
	* MINUS
	* COLON
	* FINDALL
	* STRING
	* IMAG_NUMBER
	* HEX_NUMBER
	* NOT
",,,,
"def is_bowl_or_plate(x:item):
    symbol is_bowl_or_plate = is_bowl(x) or is_plate(x)
    return is_bowl_or_plate

behavior __goal__():
    body:
        foreach item: item:
            if is_bowl_or_plate(item) and not visited(item):
                observe(item,""Check if it is a bowl or plate"")
",,,,,"['walk_executor(microwave_297); switchoff_executor(microwave_297); open_executor(microwave_297); exp
(bowl_2071, microwave_297); close_executor(microwave_297); walk_executor(bowl_2071); obs(bowl_2071, 
Check if it is a bowl or plate); walk_executor(microwave_297); open_executor(microwave_297); exp(bow
l_2072, microwave_297); close_executor(microwave_297); walk_executor(bowl_2072); obs(bowl_2072, Chec
k if it is a bowl or plate); walk_executor(dishwasher_1001); open_executor(dishwasher_1001); exp(pla
te_1000, dishwasher_1001); close_executor(dishwasher_1001); walk_executor(plate_1000); obs(plate_100
0, Check if it is a bowl or plate)']"
,,,,,"(CrowControllerApplier<walk_executor(microwave_297)>, CrowControllerApplier<switchoff_executor(micro
wave_297)>, CrowControllerApplier<open_executor(microwave_297)>, CrowControllerApplier<exp(bowl_2071
, microwave_297)>, CrowControllerApplier<close_executor(microwave_297)>, CrowControllerApplier<walk_
executor(bowl_2071)>, CrowControllerApplier<obs(bowl_2071, Check if it is a bowl or plate)>, CrowCon
trollerApplier<walk_executor(microwave_297)>, CrowControllerApplier<open_executor(microwave_297)>, C
rowControllerApplier<exp(bowl_2072, microwave_297)>, CrowControllerApplier<close_executor(microwave_
297)>, CrowControllerApplier<walk_executor(bowl_2072)>, CrowControllerApplier<obs(bowl_2072, Check i
f it is a bowl or plate)>, CrowControllerApplier<walk_executor(dishwasher_1001)>, CrowControllerAppl
ier<open_executor(dishwasher_1001)>, CrowControllerApplier<exp(plate_1000, dishwasher_1001)>, CrowCo
ntrollerApplier<close_executor(dishwasher_1001)>, CrowControllerApplier<walk_executor(plate_1000)>, 
CrowControllerApplier<obs(plate_1000, Check if it is a bowl or plate)>)"
,,walk_executor(microwave_297),"Find napkin_2005. Find pot_2069. Find knife_2050. Find cutting_board_2051. Find cup_2063. Find cup_2
064. Find bowl_2071. Find bowl_2072. Find tray_296. Find drawing_239. Find drawing_238. Find drawing
_240. Find drawing_241. Find drawing_242. Find drawing_243. Robot is inside dining_room_201. Robot i
s close microwave_297. Robot is close kitchen_counter_230. Robot is no longer inside bathroom_1.",,
