Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"Put milk, turkey, eggs, fish and chicken in the freezer.",,,,,
"['1. Locate the milk, turkey, eggs, fish, and chicken.', '2. Put the milk, turkey, eggs, fish, and c
hicken in the freezer.']",,,,,
" 
behavior locate_item(item_type: item):
    body:
        foreach item: item:
            if item_type(item) and not visited(item):
                observe(item, ""Locate the item"")

behavior __goal__():
    body:
        locate_item(is_milk)
        locate_item(is_food_turkey)
        locate_item(is_food_egg)
        locate_item(is_food_fish)
        locate_item(is_food_chicken)
","Error trying to process rule ""behavior_definition"":

'Function item_type not found. Note that recursive function calls are not supported in the current v
ersion.'",,,,
"
behavior locate_item(item_type: item):
    body:
        foreach item: item:
            if item_type(item) and not visited(item):
                observe(item, ""Locate the item"")

behavior __goal__():
    body:
        locate_item(is_milk)
        locate_item(is_food_turkey)
        locate_item(is_food_egg)
        locate_item(is_food_fish)
        locate_item(is_food_chicken)","Error trying to process rule ""behavior_definition"":

'Function item_type not found. Note that recursive function calls are not supported in the current v
ersion.'",,,,
"
behavior locate_item(item_type: item):
    body:
        foreach item: item:
            if item_type(item) and not visited(item):
                observe(item, ""Locate the item"")

behavior __goal__():
    body:
        locate_item(is_milk)
        locate_item(is_food_turkey)
        locate_item(is_food_egg)
        locate_item(is_food_fish)
        locate_item(is_food_chicken)
","Error trying to process rule ""behavior_definition"":

'Function item_type not found. Note that recursive function calls are not supported in the current v
ersion.'",,,,
"
behavior locate_item(item_type: item):
    body:
        foreach item: item:
            if item_type(item) and not visited(item):
                observe(item, ""Locate the item"")

behavior __goal__():
    body:
        locate_item(is_milk)
        locate_item(is_food_turkey)
        locate_item(is_food_egg)
        locate_item(is_food_fish)
        locate_item(is_food_chicken)
","Error trying to process rule ""behavior_definition"":

'Function item_type not found. Note that recursive function calls are not supported in the current v
ersion.'",,,,
"
behavior locate_item(item_type: is_food_food):
    body:
        foreach item: item:
            if item_type(item) and not visited(item):
                observe(item, ""Locate the item"")

behavior __goal__():
    body:
        locate_item(is_milk)
        locate_item(is_food_turkey)
        locate_item(is_food_egg)
        locate_item(is_food_fish)
        locate_item(is_food_chicken)
","Error trying to process rule ""typed_argument"":

Unknown type: is_food_food, known types are: ['item', 'character', 'id'].",,,,
" 
behavior locate_item(item:item):
    body:
        observe(item, ""Locate the item"")

behavior __goal__():
    body:
        bind milk: item where:
            is_milk(milk)
        locate_item(milk)

        bind turkey: item where:
            is_food_turkey(turkey)
        locate_item(turkey)

        bind eggs: item where:
            is_food_egg(eggs)
        locate_item(eggs)

        bind fish: item where:
            is_food_fish(fish)
        locate_item(fish)

        bind chicken: item where:
            is_food_chicken(chicken)
        locate_item(chicken)
",,,,,"['walk_executor(fridge_289); exp(milk_2043, fridge_289); walk_executor(milk_2043); obs(milk_2043, Lo
cate the item); walk_executor(fridge_289); exp(food_turkey_2040, fridge_289); walk_executor(food_tur
key_2040); obs(food_turkey_2040, Locate the item); walk_executor(fridge_289); exp(food_egg_2020, fri
dge_289); walk_executor(food_egg_2020); obs(food_egg_2020, Locate the item); walk_executor(kitchen_c
ounter_230); exp(food_fish_2021, kitchen_counter_230); walk_executor(food_fish_2021); obs(food_fish_
2021, Locate the item); walk_executor(kitchen_counter_230); exp(food_chicken_2017, kitchen_counter_2
30); walk_executor(food_chicken_2017); obs(food_chicken_2017, Locate the item)']"
,,,,,"(CrowControllerApplier<walk_executor(fridge_289)>, CrowControllerApplier<exp(milk_2043, fridge_289)>
, CrowControllerApplier<walk_executor(milk_2043)>, CrowControllerApplier<obs(milk_2043, Locate the i
tem)>, CrowControllerApplier<walk_executor(fridge_289)>, CrowControllerApplier<exp(food_turkey_2040,
 fridge_289)>, CrowControllerApplier<walk_executor(food_turkey_2040)>, CrowControllerApplier<obs(foo
d_turkey_2040, Locate the item)>, CrowControllerApplier<walk_executor(fridge_289)>, CrowControllerAp
plier<exp(food_egg_2020, fridge_289)>, CrowControllerApplier<walk_executor(food_egg_2020)>, CrowCont
rollerApplier<obs(food_egg_2020, Locate the item)>, CrowControllerApplier<walk_executor(kitchen_coun
ter_230)>, CrowControllerApplier<exp(food_fish_2021, kitchen_counter_230)>, CrowControllerApplier<wa
lk_executor(food_fish_2021)>, CrowControllerApplier<obs(food_fish_2021, Locate the item)>, CrowContr
ollerApplier<walk_executor(kitchen_counter_230)>, CrowControllerApplier<exp(food_chicken_2017, kitch
en_counter_230)>, CrowControllerApplier<walk_executor(food_chicken_2017)>, CrowControllerApplier<obs
(food_chicken_2017, Locate the item)>)"
,,walk_executor,"find food_steak_2008.find food_apple_2009.find food_bacon_2010.find food_banana_2011.find food_bread
_2012.find food_cake_2013.find food_carrot_2014.find food_cereal_2015.find food_cheese_2016.find foo
d_chicken_2017.find food_dessert_2018.find food_donut_2019.find food_egg_2020.find food_fish_2021.fi
nd food_food_2022.find food_fruit_2023.find food_hamburger_2024.find food_ice_cream_2025.find food_j
am_2026.find food_kiwi_2027.find food_lemon_2028.find food_noodles_2029.find food_oatmeal_2030.find 
food_orange_2031.find food_onion_2032.find food_peanut_butter_2033.find food_pizza_2034.find food_po
tato_2035.find food_rice_2036.find food_salt_2037.find food_snack_2038.find food_sugar_2039.find foo
d_turkey_2040.find food_vegetable_2041.find dry_pasta_2042.find milk_2043.find drawing_239.find draw
ing_240.Robot is inside dining_room_201.Robot is close fridge_289.Robot is close floor_202.Robot is 
close floor_203.Robot is close food_steak_2008.Robot is close food_apple_2009.Robot is close food_ba
con_2010.Robot is close food_banana_2011.Robot is close food_bread_2012.Robot is close food_cake_201
3.Robot is close food_carrot_2014.Robot is close food_cereal_2015.Robot is close food_cheese_2016.Ro
bot is close food_chicken_2017.Robot is close food_dessert_2018.Robot is close food_donut_2019.Robot
 is close food_egg_2020.Robot is close food_fish_2021.Robot is close food_food_2022.Robot is close f
ood_fruit_2023.Robot is close food_hamburger_2024.Robot is close food_ice_cream_2025.Robot is close 
food_jam_2026.Robot is close food_kiwi_2027.Robot is close food_lemon_2028.Robot is close food_noodl
es_2029.Robot is close food_oatmeal_2030.Robot is close food_orange_2031.Robot is close food_onion_2
032.Robot is close food_peanut_butter_2033.Robot is close food_pizza_2034.Robot is close food_potato
_2035.Robot is close food_rice_2036.Robot is close food_salt_2037.Robot is close food_snack_2038.Rob
ot is close food_sugar_2039.Robot is close food_turkey_2040.Robot is close food_vegetable_2041.Robot
 is close dry_pasta_2042.Robot is close milk_2043.Robot is not inside bathroom_1.",,
