Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"Put milk, turkey, eggs, fish and chicken in the fr
eezer.",,,,,
"['1. Find the milk, turkey, eggs, fish, and chicke
n.', '2. Put the milk, turkey, eggs, fish, and chi
cken in the freezer.']",,,,,
" 
def is_milk_or_meat(item:item):
    symbol is_milk_or_meat=is_milk(item) or is_foo
d_turkey(item) or is_food_eggs(item) or is_food_fi
sh(item) or is_food_chicken(item)
    return is_milk_or_meat

behavior __goal__():
    body:
        foreach item: item:
            if is_milk_or_meat(item) and not visit
ed(item):
                observe(item, ""Checking location o
f milk, turkey, eggs, fish, and chicken"")
","Error trying to process rule ""function_definition""
:

'Function is_food_eggs not found. Note that recurs
ive function calls are not supported in the curren
t version.'",,,,
" 
def is_milk_or_meat(item:item):
    symbol is_milk_or_meat=is_milk(item) or is_foo
d_turkey(item) or is_food_egg(item) or is_food_fis
h(item) or is_food_chicken(item)
    return is_milk_or_meat

behavior __goal__():
    body:
        foreach item: item:
            if is_milk_or_meat(item) and not visit
ed(item):
                observe(item, ""Checking location o
f milk, turkey, eggs, fish, and chicken"")
",,,,,[]
"['1. Find the milk, turkey, eggs, fish, and chicke
n.', '2. Put the milk, turkey, eggs, fish, and chi
cken in the freezer.']",,,,,
"behavior __goal__():
    body:
        bind milk: item where:
            is_milk(milk)
        bind turkey: item where:
            is_food_turkey(turkey)
        bind eggs: item where:
            is_food_egg(eggs)
        bind fish: item where:
            is_food_fish(fish)
        bind chicken: item where:
            is_food_chicken(chicken)
        achieve visited(milk)
        achieve visited(turkey)
        achieve visited(eggs)
        achieve visited(fish)
        achieve visited(chicken)",,,,,"['walk_executor(fridge_289); exp(milk_2043, fridge
_289); walk_executor(milk_2043); obs(milk_2043, lo
ok around this place); walk_executor(fridge_289); 
exp(food_turkey_2040, fridge_289); walk_executor(f
ood_turkey_2040); obs(food_turkey_2040, look aroun
d this place); walk_executor(fridge_289); exp(food
_egg_2020, fridge_289); walk_executor(food_egg_202
0); obs(food_egg_2020, look around this place); wa
lk_executor(fridge_289); exp(food_fish_2021, fridg
e_289); walk_executor(food_fish_2021); obs(food_fi
sh_2021, look around this place); walk_executor(fr
idge_289); exp(food_chicken_2017, fridge_289); wal
k_executor(food_chicken_2017); obs(food_chicken_20
17, look around this place)']"
,,,,,"(CrowControllerApplier<walk_executor(fridge_289)>,
 CrowControllerApplier<exp(milk_2043, fridge_289)>
, CrowControllerApplier<walk_executor(milk_2043)>,
 CrowControllerApplier<obs(milk_2043, look around 
this place)>, CrowControllerApplier<walk_executor(
fridge_289)>, CrowControllerApplier<exp(food_turke
y_2040, fridge_289)>, CrowControllerApplier<walk_e
xecutor(food_turkey_2040)>, CrowControllerApplier<
obs(food_turkey_2040, look around this place)>, Cr
owControllerApplier<walk_executor(fridge_289)>, Cr
owControllerApplier<exp(food_egg_2020, fridge_289)
>, CrowControllerApplier<walk_executor(food_egg_20
20)>, CrowControllerApplier<obs(food_egg_2020, loo
k around this place)>, CrowControllerApplier<walk_
executor(fridge_289)>, CrowControllerApplier<exp(f
ood_fish_2021, fridge_289)>, CrowControllerApplier
<walk_executor(food_fish_2021)>, CrowControllerApp
lier<obs(food_fish_2021, look around this place)>,
 CrowControllerApplier<walk_executor(fridge_289)>,
 CrowControllerApplier<exp(food_chicken_2017, frid
ge_289)>, CrowControllerApplier<walk_executor(food
_chicken_2017)>, CrowControllerApplier<obs(food_ch
icken_2017, look around this place)>)"
,,walk_executor,"find food_steak_2008.find food_apple_2009.find foo
d_bacon_2010.find food_banana_2011.find food_bread
_2012.find food_cake_2013.find food_carrot_2014.fi
nd food_cereal_2015.find food_cheese_2016.find foo
d_chicken_2017.find food_dessert_2018.find food_do
nut_2019.find food_egg_2020.find food_fish_2021.fi
nd food_food_2022.find food_fruit_2023.find food_h
amburger_2024.find food_ice_cream_2025.find food_j
am_2026.find food_kiwi_2027.find food_lemon_2028.f
ind food_noodles_2029.find food_oatmeal_2030.find 
food_orange_2031.find food_onion_2032.find food_pe
anut_butter_2033.find food_pizza_2034.find food_po
tato_2035.find food_rice_2036.find food_salt_2037.
find food_snack_2038.find food_sugar_2039.find foo
d_turkey_2040.find food_vegetable_2041.find dry_pa
sta_2042.find milk_2043.find drawing_239.find draw
ing_240.Robot is inside dining_room_201.Robot is c
lose fridge_289.Robot is close floor_202.Robot is 
close floor_203.Robot is close food_steak_2008.Rob
ot is close food_apple_2009.Robot is close food_ba
con_2010.Robot is close food_banana_2011.Robot is 
close food_bread_2012.Robot is close food_cake_201
3.Robot is close food_carrot_2014.Robot is close f
ood_cereal_2015.Robot is close food_cheese_2016.Ro
bot is close food_chicken_2017.Robot is close food
_dessert_2018.Robot is close food_donut_2019.Robot
 is close food_egg_2020.Robot is close food_fish_2
021.Robot is close food_food_2022.Robot is close f
ood_fruit_2023.Robot is close food_hamburger_2024.
Robot is close food_ice_cream_2025.Robot is close 
food_jam_2026.Robot is close food_kiwi_2027.Robot 
is close food_lemon_2028.Robot is close food_noodl
es_2029.Robot is close food_oatmeal_2030.Robot is 
close food_orange_2031.Robot is close food_onion_2
032.Robot is close food_peanut_butter_2033.Robot i
s close food_pizza_2034.Robot is close food_potato
_2035.Robot is close food_rice_2036.Robot is close
 food_salt_2037.Robot is close food_snack_2038.Rob
ot is close food_sugar_2039.Robot is close food_tu
rkey_2040.Robot is close food_vegetable_2041.Robot
 is close dry_pasta_2042.Robot is close milk_2043.
Robot is not inside bathroom_1.",,
,,exp,,,
,,walk_executor,"Robot is inside dining_room_201.Robot is close fri
dge_289.Robot is close milk_2043.Robot is not clos
e floor_202.Robot is not close floor_203.Robot is 
not close food_steak_2008.Robot is not close food_
apple_2009.Robot is not close food_bacon_2010.Robo
t is not close food_banana_2011.Robot is not close
 food_bread_2012.Robot is not close food_cake_2013
.Robot is not close food_carrot_2014.Robot is not 
close food_cereal_2015.Robot is not close food_che
ese_2016.Robot is not close food_chicken_2017.Robo
t is not close food_dessert_2018.Robot is not clos
e food_donut_2019.Robot is not close food_egg_2020
.Robot is not close food_fish_2021.Robot is not cl
ose food_food_2022.Robot is not close food_fruit_2
023.Robot is not close food_hamburger_2024.Robot i
s not close food_ice_cream_2025.Robot is not close
 food_jam_2026.Robot is not close food_kiwi_2027.R
obot is not close food_lemon_2028.Robot is not clo
se food_noodles_2029.Robot is not close food_oatme
al_2030.Robot is not close food_orange_2031.Robot 
is not close food_onion_2032.Robot is not close fo
od_peanut_butter_2033.Robot is not close food_pizz
a_2034.Robot is not close food_potato_2035.Robot i
s not close food_rice_2036.Robot is not close food
_salt_2037.Robot is not close food_snack_2038.Robo
t is not close food_sugar_2039.Robot is not close 
food_turkey_2040.Robot is not close food_vegetable
_2041.Robot is not close dry_pasta_2042.",,
