Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"['1. Load the bowls and plates into the dishwasher and start the cycle.', '2. Wash the forks by hand
.']",,,,,
,,,,,"(CrowControllerApplier<walk_executor(cupboard_229)>, CrowControllerApplier<open_executor(cupboard_22
9)>, CrowControllerApplier<exp(bowl_2071, cupboard_229)>, CrowControllerApplier<walk_executor(dishwa
sher_1001)>, CrowControllerApplier<open_executor(dishwasher_1001)>, CrowControllerApplier<walk_execu
tor(bowl_2071)>, CrowControllerApplier<grab_executor(bowl_2071)>, CrowControllerApplier<walk_executo
r(dishwasher_1001)>, CrowControllerApplier<putin_executor(bowl_2071, dishwasher_1001)>, CrowControll
erApplier<walk_executor(cupboard_229)>, CrowControllerApplier<exp(bowl_2072, cupboard_229)>, CrowCon
trollerApplier<walk_executor(bowl_2072)>, CrowControllerApplier<grab_executor(bowl_2072)>, CrowContr
ollerApplier<walk_executor(dishwasher_1001)>, CrowControllerApplier<putin_executor(bowl_2072, dishwa
sher_1001)>, CrowControllerApplier<walk_executor(cupboard_229)>, CrowControllerApplier<exp(plate_100
0, cupboard_229)>, CrowControllerApplier<walk_executor(plate_1000)>, CrowControllerApplier<grab_exec
utor(plate_1000)>, CrowControllerApplier<walk_executor(dishwasher_1001)>, CrowControllerApplier<puti
n_executor(plate_1000, dishwasher_1001)>, CrowControllerApplier<close_executor(dishwasher_1001)>, Cr
owControllerApplier<switchon_executor(dishwasher_1001)>)"
,,walk_executor(cupboard_229),"Find tray_296. Robot is inside dining_room_201. Robot is close wall_211. Robot is close cupboard_229
. ",,
,,,,,"(CrowControllerApplier<exp(bowl_2071, cupboard_229)>, CrowControllerApplier<walk_executor(dishwasher
_1001)>, CrowControllerApplier<open_executor(dishwasher_1001)>, CrowControllerApplier<walk_executor(
bowl_2071)>, CrowControllerApplier<grab_executor(bowl_2071)>, CrowControllerApplier<walk_executor(di
shwasher_1001)>, CrowControllerApplier<putin_executor(bowl_2071, dishwasher_1001)>, CrowControllerAp
plier<walk_executor(cupboard_229)>, CrowControllerApplier<exp(bowl_2072, cupboard_229)>, CrowControl
lerApplier<walk_executor(bowl_2072)>, CrowControllerApplier<grab_executor(bowl_2072)>, CrowControlle
rApplier<walk_executor(dishwasher_1001)>, CrowControllerApplier<putin_executor(bowl_2072, dishwasher
_1001)>, CrowControllerApplier<exp(plate_1000, dishwasher_1001)>, CrowControllerApplier<walk_executo
r(plate_1000)>, CrowControllerApplier<grab_executor(plate_1000)>, CrowControllerApplier<walk_executo
r(dishwasher_1001)>, CrowControllerApplier<putin_executor(plate_1000, dishwasher_1001)>, CrowControl
lerApplier<close_executor(dishwasher_1001)>, CrowControllerApplier<switchon_executor(dishwasher_1001
)>)"
,,"exp(bowl_2071, cupboard_229)",Failed to find bowl_2071 around cupboard_229. ,,
,,,,,"(CrowControllerApplier<walk_executor(dishwasher_1001)>, CrowControllerApplier<open_executor(dishwash
er_1001)>, CrowControllerApplier<exp(bowl_2071, dishwasher_1001)>, CrowControllerApplier<walk_execut
or(bowl_2071)>, CrowControllerApplier<grab_executor(bowl_2071)>, CrowControllerApplier<walk_executor
(dishwasher_1001)>, CrowControllerApplier<putin_executor(bowl_2071, dishwasher_1001)>, CrowControlle
rApplier<exp(bowl_2072, dishwasher_1001)>, CrowControllerApplier<walk_executor(bowl_2072)>, CrowCont
rollerApplier<grab_executor(bowl_2072)>, CrowControllerApplier<walk_executor(dishwasher_1001)>, Crow
ControllerApplier<putin_executor(bowl_2072, dishwasher_1001)>, CrowControllerApplier<exp(plate_1000,
 dishwasher_1001)>, CrowControllerApplier<walk_executor(plate_1000)>, CrowControllerApplier<grab_exe
cutor(plate_1000)>, CrowControllerApplier<walk_executor(dishwasher_1001)>, CrowControllerApplier<put
in_executor(plate_1000, dishwasher_1001)>, CrowControllerApplier<close_executor(dishwasher_1001)>, C
rowControllerApplier<switchon_executor(dishwasher_1001)>)"
,,walk_executor(dishwasher_1001),"Find soap_2053. Find plate_1000. Find bowl_2071. Find bowl_2072. Robot is inside dining_room_201. Ro
bot is close soap_2053. Robot is close plate_1000. Robot is close dishwasher_1001. Robot is close bo
wl_2071. Robot is close bowl_2072. Robot is no longer close wall_211.Robot is no longer close cupboa
rd_229.",,
"['1. Load the bowls and plates into the dishwasher.', '2. Start the dishwasher.', '3. Wash the forks
 by hand.']",,,,,
"['1. Load the bowls and plates into the dishwasher and start it.', '2. Wash the forks by hand.']",,,,,
"['1. Identify the bowls and plates that need to be washed.', '2. Load the bowls and plates into the 
dishwasher and start the wash cycle.', '3. Identify the forks that need to be washed.', '4. Wash the
 forks by hand.']",,,,,
