Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
Clean all the windows in the house.,,,,,
"['1. Gather necessary cleaning supplies.', '2. Identify and clean all windows in each room in the ho
use.', '3. Inspect windows for completion and touch-up as needed.']",,,,,
"behavior gather_supplies(supply:item):
    body:
        achieve_once inhand(supply)

behavior __goal__():
    body:
        # Bind necessary cleaning supplies
        bind cleaning_solution: item where:
            is_cleaning_solution(cleaning_solution)
        bind cloth: item where:
            is_clothes(cloth) and is_clothes_scarf(cloth)
        bind bucket: item where:
            is_bucket(bucket)
        bind squeegee: item where:
            is_squeegee(squeegee)
        
        # Gather the necessary cleaning supplies
        gather_supplies(cleaning_solution)
        gather_supplies(cloth)
        gather_supplies(bucket)
        gather_supplies(squeegee)","Error trying to process rule ""behavior_definition"":

'Function is_squeegee not found. Note that recursive function calls are not supported in the current
 version.'",,,,
" 
behavior gather_supplies(supply:item):
    body:
        achieve_once inhand(supply)

behavior __goal__():
    body:
        # Bind necessary cleaning supplies
        bind cleaning_solution: item where:
            is_cleaning_solution(cleaning_solution)
        bind cloth: item where:
            is_clothes(cloth) and is_clothes_scarf(cloth)
        bind bucket: item where:
            is_bucket(bucket)
        bind squeegee: item where:
            is_towel(squeegee)
        
        # Gather the necessary cleaning supplies
        gather_supplies(cleaning_solution)
        gather_supplies(cloth)
        gather_supplies(bucket)
        gather_supplies(squeegee)
",,,,,[]
"['1. Identify all the windows in the house.', '2. Gather necessary cleaning supplies for windows.', 
'3. Clean each window one by one.', '']",,,,,
"def is_window(obj: item):
    symbol is_window = exists o: item : is_window(o)
    return is_window

behavior observe_windows(obj: item):
    body:
        observe(obj, ""Check if it is a window"")

behavior __goal__():
    body:
        if exists x: item : is_window(x):
            foreach x: item:
                if is_window(x) and not visited(x):
                    observe_windows(x)
        else:
            foreach x: item:
                if not visited(x):
                    observe(x, ""Check and identify if it is a window"")",,,,,"['walk_executor(window_63); obs(window_63, Check if it is a window); walk_executor(window_86); obs(w
indow_86, Check if it is a window); walk_executor(window_348); obs(window_348, Check if it is a wind
ow)']"
,,,,,"(CrowControllerApplier<walk_executor(window_63)>, CrowControllerApplier<obs(window_63, Check if it i
s a window)>, CrowControllerApplier<walk_executor(window_86)>, CrowControllerApplier<obs(window_86, 
Check if it is a window)>, CrowControllerApplier<walk_executor(window_348)>, CrowControllerApplier<o
bs(window_348, Check if it is a window)>)"
,,walk_executor(window_63),Find towel_rack_33. Robot is inside bathroom_1. Robot is close window_63. ,,
,,,,window_63 is a window.,
,,"obs(window_63, Check if it is a window)","Get this information: window_63 is a window.
",,
,,walk_executor(window_86),"Find pillow_183. Find mat_173. Find pillow_182. Find drawing_176. Robot is inside bedroom_67. Robot 
is close window_86. Robot is no longer inside bathroom_1.Robot is no longer close window_63.",,
,,,,Window_86 is a window.,
,,"obs(window_86, Check if it is a window)","Get this information: Window_86 is a window.
",,
,,walk_executor(window_348),"Find mat_401. Find pillow_405. Find drawing_400. Robot is inside home_office_319. Robot is close win
dow_348. Robot is no longer inside bedroom_67.Robot is no longer close window_86.",,
,,,,window_348 is a window.,
,,"obs(window_348, Check if it is a window)","Get this information: window_348 is a window.
",,
,,,,"- Sub-Task Completed: No
- Next Steps: You need to identify all the remaining windows in the house. Currently, you have ident
ified window_63, window_86, and window_348. Continue exploring the house to ensure all windows are i
dentified before proceeding to the next sub-task of gathering cleaning supplies.",
