Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
Put vegetables in a pot and boil them on the stove.,,,,,
"['1. Find the vegetables.', '2. Put the vegetables in a pot.', '3. Boil the vegetables on the stove.
']",,,,,
"behavior __goal__():
    body:
        foreach veg: item:
            if is_food_vegetable(veg) and not visited(veg):
                observe(veg, ""This is a vegetable Where is it located"")",,,,,"['walk_executor(fridge_289); exp(food_vegetable_2041, fridge_289); walk_executor(food_vegetable_2041
); obs(food_vegetable_2041, This is a vegetable Where is it located)']"
,,,,,"(CrowControllerApplier<walk_executor(fridge_289)>, CrowControllerApplier<exp(food_vegetable_2041, fr
idge_289)>, CrowControllerApplier<walk_executor(food_vegetable_2041)>, CrowControllerApplier<obs(foo
d_vegetable_2041, This is a vegetable Where is it located)>)"
,,walk_executor(fridge_289),"Find food_steak_2008. Find food_apple_2009. Find food_bacon_2010. Find food_banana_2011. Find food_b
read_2012. Find food_cake_2013. Find food_carrot_2014. Find food_cereal_2015. Find food_cheese_2016.
 Find food_chicken_2017. Find food_dessert_2018. Find food_donut_2019. Find food_egg_2020. Find food
_fish_2021. Find food_food_2022. Find food_fruit_2023. Find food_hamburger_2024. Find food_ice_cream
_2025. Find food_jam_2026. Find food_kiwi_2027. Find food_lemon_2028. Find food_noodles_2029. Find f
ood_oatmeal_2030. Find food_orange_2031. Find food_onion_2032. Find food_peanut_butter_2033. Find fo
od_pizza_2034. Find food_potato_2035. Find food_rice_2036. Find food_salt_2037. Find food_snack_2038
. Find food_sugar_2039. Find food_turkey_2040. Find food_vegetable_2041. Find dry_pasta_2042. Find m
ilk_2043. Find drawing_239. Find drawing_240. Robot is inside dining_room_201. Robot is close fridge
_289. Robot is close floor_202. Robot is close floor_203. Robot is close food_steak_2008. Robot is c
lose food_apple_2009. Robot is close food_bacon_2010. Robot is close food_banana_2011. Robot is clos
e food_bread_2012. Robot is close food_cake_2013. Robot is close food_carrot_2014. Robot is close fo
od_cereal_2015. Robot is close food_cheese_2016. Robot is close food_chicken_2017. Robot is close fo
od_dessert_2018. Robot is close food_donut_2019. Robot is close food_egg_2020. Robot is close food_f
ish_2021. Robot is close food_food_2022. Robot is close food_fruit_2023. Robot is close food_hamburg
er_2024. Robot is close food_ice_cream_2025. Robot is close food_jam_2026. Robot is close food_kiwi_
2027. Robot is close food_lemon_2028. Robot is close food_noodles_2029. Robot is close food_oatmeal_
2030. Robot is close food_orange_2031. Robot is close food_onion_2032. Robot is close food_peanut_bu
tter_2033. Robot is close food_pizza_2034. Robot is close food_potato_2035. Robot is close food_rice
_2036. Robot is close food_salt_2037. Robot is close food_snack_2038. Robot is close food_sugar_2039
. Robot is close food_turkey_2040. Robot is close food_vegetable_2041. Robot is close dry_pasta_2042
. Robot is close milk_2043. Robot is no longer inside bathroom_1.",,
,,"exp(food_vegetable_2041, fridge_289)",Find food_vegetable_2041. ,,
,,walk_executor(food_vegetable_2041),"Robot is inside dining_room_201. Robot is close fridge_289. Robot is close food_vegetable_2041. Robo
t is no longer close floor_202.Robot is no longer close floor_203.Robot is no longer close food_stea
k_2008.Robot is no longer close food_apple_2009.Robot is no longer close food_bacon_2010.Robot is no
 longer close food_banana_2011.Robot is no longer close food_bread_2012.Robot is no longer close foo
d_cake_2013.Robot is no longer close food_carrot_2014.Robot is no longer close food_cereal_2015.Robo
t is no longer close food_cheese_2016.Robot is no longer close food_chicken_2017.Robot is no longer 
close food_dessert_2018.Robot is no longer close food_donut_2019.Robot is no longer close food_egg_2
020.Robot is no longer close food_fish_2021.Robot is no longer close food_food_2022.Robot is no long
er close food_fruit_2023.Robot is no longer close food_hamburger_2024.Robot is no longer close food_
ice_cream_2025.Robot is no longer close food_jam_2026.Robot is no longer close food_kiwi_2027.Robot 
is no longer close food_lemon_2028.Robot is no longer close food_noodles_2029.Robot is no longer clo
se food_oatmeal_2030.Robot is no longer close food_orange_2031.Robot is no longer close food_onion_2
032.Robot is no longer close food_peanut_butter_2033.Robot is no longer close food_pizza_2034.Robot 
is no longer close food_potato_2035.Robot is no longer close food_rice_2036.Robot is no longer close
 food_salt_2037.Robot is no longer close food_snack_2038.Robot is no longer close food_sugar_2039.Ro
bot is no longer close food_turkey_2040.Robot is no longer close dry_pasta_2042.Robot is no longer c
lose milk_2043.",,
,,,,food_vegetable_2041 is inside fridge_289 and dining_room_201.,
,,"obs(food_vegetable_2041, This is a vegetable Where is it located)","Get this information: food_vegetable_2041 is inside fridge_289 and dining_room_201.
",,
,,,,"- Sub-Task Completed: Yes
- Next Steps: You found the vegetable (food_vegetable_2041) inside fridge_289 in the dining_room_201
. Proceed to the next sub-task: put the vegetables in a pot.",
