Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
Find the book and put it on the coffe table in home office.,,,,,
"['1. Find the book.', '2. Put the book on the coffee table in the home office.']",,,,,
" 
def is_book_instance(item: item):
    return is_book(item)

behavior find_book():
    body:
        foreach item: item:
            if is_book_instance(item) and not visited(item):
                observe(item, ""Check if this book exists"")

behavior __goal__():
    body:
        foreach book: item:
            if is_book_instance(book) and not visited(book):
                observe(book, ""Check if this book exists"")
",,,,,"['walk_executor(bookshelf_233); exp(book_2066, bookshelf_233); walk_executor(book_2066); obs(book_20
66, Check if this book exists); walk_executor(bookshelf_233); exp(book_2067, bookshelf_233); walk_ex
ecutor(book_2067); obs(book_2067, Check if this book exists)']"
,,,,,"(CrowControllerApplier<walk_executor(bookshelf_233)>, CrowControllerApplier<exp(book_2066, bookshelf
_233)>, CrowControllerApplier<walk_executor(book_2066)>, CrowControllerApplier<obs(book_2066, Check 
if this book exists)>, CrowControllerApplier<walk_executor(bookshelf_233)>, CrowControllerApplier<ex
p(book_2067, bookshelf_233)>, CrowControllerApplier<walk_executor(book_2067)>, CrowControllerApplier
<obs(book_2067, Check if this book exists)>)"
,,walk_executor,"Robot is inside dining_room_201.Robot is close bookshelf_233.Robot is close floor_207.Robot is not i
nside bathroom_1.",,
,,exp,,,
,,,,,"(CrowControllerApplier<walk_executor(bookshelf_101)>, CrowControllerApplier<exp(book_2066, bookshelf
_101)>, CrowControllerApplier<walk_executor(book_2066)>, CrowControllerApplier<obs(book_2066, Check 
if this book exists)>, CrowControllerApplier<walk_executor(bookshelf_101)>, CrowControllerApplier<ex
p(book_2067, bookshelf_101)>, CrowControllerApplier<walk_executor(book_2067)>, CrowControllerApplier
<obs(book_2067, Check if this book exists)>)"
,,walk_executor,"find drawing_174.find drawing_176.Robot is inside bedroom_67.Robot is close floor_72.Robot is close 
photoframe_185.Robot is close bookshelf_101.Robot is not inside dining_room_201.Robot is not close b
ookshelf_233.Robot is not close floor_207.",,
,,exp,,,
,,,,,"(CrowControllerApplier<walk_executor(bookshelf_354)>, CrowControllerApplier<exp(book_2066, bookshelf
_354)>, CrowControllerApplier<walk_executor(book_2066)>, CrowControllerApplier<obs(book_2066, Check 
if this book exists)>, CrowControllerApplier<walk_executor(bookshelf_354)>, CrowControllerApplier<ex
p(book_2067, bookshelf_354)>, CrowControllerApplier<walk_executor(book_2067)>, CrowControllerApplier
<obs(book_2067, Check if this book exists)>)"
,,walk_executor,"find book_2067.find drawing_402.find book_2066.find drawing_403.find drawing_404.Robot is inside hom
e_office_319.Robot is close floor_320.Robot is close bookshelf_354.Robot is close photoframe_430.Rob
ot is not inside bedroom_67.Robot is not close floor_72.Robot is not close photoframe_185.Robot is n
ot close bookshelf_101.",,
,,exp,,,
,,walk_executor,"Robot is inside home_office_319.Robot is close bookshelf_354.Robot is close book_2066.Robot is not c
lose floor_320.Robot is not close photoframe_430.",,
,,,,"Yes, book_2066 exists.",
,,,"Yes, book_2066 exists.
",,
,,obs,"Get this information: Yes, book_2066 exists.
",,
