Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"['1. Prepare the chicken and onions.', '2. Season the chicken and onions.', '3. Roast the chicken an
d onions in the oven.']",,,,,
" 
def is_food_instance(x: item):
    return is_food_chicken(x) or is_food_onion(x)

behavior wash_item(item: item):
    body:
        bind sink: item where:
            is_sink(sink)
        achieve once inside(item, sink)
        wash(item)

behavior __goal__():
    body:
        bind chicken: item where:
            is_food_chicken(chicken)
        bind onion: item where:
            is_food_onion(onion)
        wash_item(chicken)
        wash_item(onion)
","Unexpected token Token('VARNAME', 'inside') at line 2605, column 22.
Expected one of: 
	* SEMICOLON
	* _NEWLINE
",,,,
" 
behavior wash_item(item: item, sink: item):
    body:
        achieve_once inside(item, sink)
        wash(item)

behavior __goal__():
    body:
        bind chicken: item where:
            is_food_chicken(chicken)
        bind onion: item where:
            is_food_onion(onion)
        bind sink: item where:
            is_sink(sink)
        wash_item(chicken, sink)
        wash_item(onion, sink)
",,,,,"['walk_executor(kitchen_counter_230); exp(food_chicken_2017, kitchen_counter_230); walk_executor(foo
d_chicken_2017); grab_executor(food_chicken_2017); walk_executor(sink_42); putin_executor(food_chick
en_2017, sink_42); walk_executor(food_chicken_2017); wash_executor(food_chicken_2017); walk_executor
(kitchen_counter_230); exp(food_onion_2032, kitchen_counter_230); walk_executor(food_onion_2032); gr
ab_executor(food_onion_2032); walk_executor(sink_42); putin_executor(food_onion_2032, sink_42); walk
_executor(food_onion_2032); wash_executor(food_onion_2032)']"
,,,,,"(CrowControllerApplier<walk_executor(kitchen_counter_230)>, CrowControllerApplier<exp(food_chicken_2
017, kitchen_counter_230)>, CrowControllerApplier<walk_executor(food_chicken_2017)>, CrowControllerA
pplier<grab_executor(food_chicken_2017)>, CrowControllerApplier<walk_executor(sink_42)>, CrowControl
lerApplier<putin_executor(food_chicken_2017, sink_42)>, CrowControllerApplier<walk_executor(food_chi
cken_2017)>, CrowControllerApplier<wash_executor(food_chicken_2017)>, CrowControllerApplier<walk_exe
cutor(kitchen_counter_230)>, CrowControllerApplier<exp(food_onion_2032, kitchen_counter_230)>, CrowC
ontrollerApplier<walk_executor(food_onion_2032)>, CrowControllerApplier<grab_executor(food_onion_203
2)>, CrowControllerApplier<walk_executor(sink_42)>, CrowControllerApplier<putin_executor(food_onion_
2032, sink_42)>, CrowControllerApplier<walk_executor(food_onion_2032)>, CrowControllerApplier<wash_e
xecutor(food_onion_2032)>)"
,,walk_executor(kitchen_counter_230),"Find oil_2079. Find cutting_board_2051. Find bowl_2071. Find napkin_2005. Find knife_2050. Find cup_
2063. Find cup_2064. Find pot_2069. Find bowl_2072. Find tray_296. Find drawing_239. Find drawing_23
8. Find drawing_240. Find drawing_241. Find drawing_242. Find drawing_243. Robot is inside dining_ro
om_201. Robot is close kitchen_counter_230. Robot is no longer inside bathroom_1.",,
,,"exp(food_chicken_2017, kitchen_counter_230)",Failed to find food_chicken_2017 around kitchen_counter_230. ,,
"['1. Prepare the chicken and onions.', '2. Season the chicken and onions.', '3. Roast the chicken an
d onions in the oven.']",,,,,
" 
behavior clean_food(food:item, sink:item):
    body:
        achieve_once inside(food, sink)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_on(faucet)
        wash(food)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_off(faucet)

behavior cut_food(food:item):
    body:
        achieve cut(food)

behavior __goal__():
    body:
        bind chicken: item where:
            is_food_chicken(chicken)
        bind onion: item where:
            is_food_onion(onion)
        bind cutting_board: item where:
            is_cutting_board(cutting_board)
        bind sink: item where:
            is_sink(sink)
        clean_food(chicken, sink)
        clean_food(onion, sink)
        achieve on(cutting_board, sink)  # Move the cutting board close to the sink
        cut_food(chicken)
        cut_food(onion)
","Error trying to process rule ""behavior_definition"":

'Function has_faucet not found. Note that recursive function calls are not supported in the current 
version.'",,,,
"behavior clean_food(food:item, sink:item):
    body:
        achieve_once inside(food, sink)
        if is_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_on(faucet)
        wash(food)
        if is_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_off(faucet)

behavior cut_food(food:item):
    body:
        achieve cut(food)

behavior __goal__():
    body:
        bind chicken: item where:
            is_food_chicken(chicken)
        bind onion: item where:
            is_food_onion(onion)
        bind cutting_board: item where:
            is_cutting_board(cutting_board)
        bind sink: item where:
            is_sink(sink)
        clean_food(chicken, sink)
        clean_food(onion, sink)
        achieve on(cutting_board, sink)  # Move the cutting board close to the sink
        cut_food(chicken)
        cut_food(onion)",,,,,[]
"['1. Prepare the chicken and onion.', '2. Season the chicken and onion.', '3. Roast the chicken and 
onion in the oven.']",,,,,
