Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"['1. Find the milk and eggs in the fridge and put them on the table in the dining room.', '2. Throw 
all the items from the fridge into the trashcan.', '3. Put the milk and eggs back in the fridge.']",,,,,
"behavior put_items_on_table(item1: item, item2: item, table: item):
    body:
        achieve on(item1, table)
        achieve on(item2, table)

behavior __goal__():
    body:
        bind fridge: item where:
            is_fridge(fridge)
        
        bind milk: item where:
            is_milk(milk) and inside(milk, fridge)
        
        bind eggs: item where:
            is_food_egg(eggs) and inside(eggs, fridge)

        bind dining_table: item where:
            is_table(dining_table) and exists room: item : is_dining_room(room) and inside(dining_ta
ble, room)
        
        put_items_on_table(milk, eggs, dining_table)","Unexpected token Token('VARNAME', 'room') at line 2614, column 47.
Expected one of: 
	* SEMICOLON
	* COMMA
	* _NEWLINE
",,,,
"behavior put_items_on_table(item1: item, item2: item, table: item):
    body:
        achieve on(item1, table)
        achieve on(item2, table)

behavior __goal__():
    body:
        bind fridge: item where:
            is_fridge(fridge)
        
        bind milk: item where:
            is_milk(milk) and inside(milk, fridge)
        
        bind eggs: item where:
            is_food_egg(eggs) and inside(eggs, fridge)

        bind dining_table: item where:
            is_table(dining_table) and exists room: item : is_dining_room(room) and inside(dining_ta
ble, room)
        
        put_items_on_table(milk, eggs, dining_table)","Unexpected token Token('VARNAME', 'room') at line 2614, column 47.
Expected one of: 
	* SEMICOLON
	* COMMA
	* _NEWLINE
",,,,
"behavior
__goal__():
    body:
        bind fridge: item where:
            is_fridge(fridge)
        
        bind milk: item where:
            is_milk(milk) and inside(milk, fridge)
        
        bind eggs: item where:
            is_food_egg(eggs) and inside(eggs, fridge)

        bind dining_table: item where:
            is_table(dining_table) and exists room: item : is_dining_room(room) and inside(dining_ta
ble, room)
        
        put_items_on_table(milk, eggs, dining_table)
","Unexpected token Token('_NEWLINE', '\n') at line 2597, column 9.
Expected one of: 
	* _LLSQB
	* VARNAME
",,,,
"behavior __goal__():
    body:
        bind fridge: item where:
            is_fridge(fridge)
        
        bind milk: item where:
            is_milk(milk) and inside(milk, fridge)
        
        bind eggs: item where:
            is_food_egg(eggs) and inside(eggs, fridge)

        bind dining_table: item where:
            is_table(dining_table) and exists room: item : is_dining_room(room) and inside(dining_ta
ble, room)
        
        put_items_on_table(milk, eggs, dining_table)

behavior put_items_on_table(milk:item, eggs:item, table:item):
    body:
        achieve on(milk, table)
        achieve on(eggs, table)
","Unexpected token Token('VARNAME', 'room') at line 2609, column 47.
Expected one of: 
	* SEMICOLON
	* COMMA
	* _NEWLINE
",,,,
"behavior __goal__():
    body:
        bind fridge: item where:
            is_fridge(fridge)
        
        bind milk: item where:
            is_milk(milk) and inside(milk, fridge)
        
        bind eggs: item where:
            is_food_egg(eggs) and inside(eggs, fridge)

        bind dining_table: item where:
            is_table(dining_table) and exists room: item: is_dining_room(room) and inside(dining_tab
le, room)
        
        put_items_on_table(milk, eggs, dining_table)

behavior put_items_on_table(milk:item, eggs:item, table:item):
    body:
        achieve on(milk, table)
        achieve on(eggs, table)","Unexpected token Token('VARNAME', 'room') at line 2609, column 47.
Expected one of: 
	* SEMICOLON
	* COMMA
	* _NEWLINE
",,,,
"def fridge_has_milk_and_eggs(fridge: item):
    symbol has_items = exists m: item : is_milk(m) and inside(m, fridge) or exists e: item : is_food
_egg(e) and inside(e, fridge)
    return has_items

behavior find_milk_and_eggs(fridge: item):
    body:
        if fridge_has_milk_and_eggs(fridge):
            bind milk: item where:
                is_milk(milk) and inside(milk, fridge)
            bind egg: item where:
                is_food_egg(egg) and inside(egg, fridge)
            achieve close_char(char, fridge)
            achieve open(fridge)
        else:
            observe(fridge, ""Check if milk and eggs are inside"")

behavior put_on_table(item: item, table: item):
    body:
        achieve on(item, table)

behavior __goal__():
    body:
        bind fridge: item where:
            is_fridge(fridge)
        bind table: item where:
            is_table(table) and inside_char(char, table)
        find_milk_and_eggs(fridge)
        bind milk: item where:
            is_milk(milk) and inside(milk, fridge)
        bind egg: item where:
            is_food_egg(egg) and inside(egg, fridge)
        achieve_once inhand(milk)
        achieve close_char(char, table)
        put_on_table(milk, table)
        achieve_once inhand(egg)
        put_on_table(egg, table)","Unexpected token Token('VARNAME', 'e') at line 2598, column 84.
Expected one of: 
	* SEMICOLON
	* _NEWLINE
",,,,
" 
def fridge_has_milk_and_eggs(fridge: item):
    symbol has_items = exists m: item : is_milk(m) and inside(m, fridge) or exists e: item : is_food
_egg(e) and inside(e, fridge)
    return has_items

behavior find_milk_and_eggs(fridge: item):
    body:
        if fridge_has_milk_and_eggs(fridge):
            bind milk: item where:
                is_milk(milk) and inside(milk, fridge)
            bind egg: item where:
                is_food_egg(egg) and inside(egg, fridge)
            achieve close_char(char, fridge)
            achieve open(fridge)
        else:
            observe(fridge, ""Check if milk and eggs are inside"")

behavior put_on_table(item: item, table: item):
    body:
        achieve on(item, table)

behavior __goal__():
    body:
        bind fridge: item where:
            is_fridge(fridge)
        bind table: item where:
            is_table(table) and inside_char(char, table)
        find_milk_and_eggs(fridge)
        bind milk: item where:
            is_milk(milk) and inside(milk, fridge)
        bind egg: item where:
            is_food_egg(egg) and inside(egg, fridge)
        achieve_once inhand(milk)
        achieve close_char(char, table)
        put_on_table(milk, table)
        achieve_once inhand(egg)
        put_on_table(egg, table)
","Unexpected token Token('VARNAME', 'e') at line 2599, column 84.
Expected one of: 
	* SEMICOLON
	* _NEWLINE
",,,,
" 
def fridge_has_milk_and_eggs(fridge: item):
    symbol has_items = exists m: item : is_milk(m) and inside(m, fridge) or exists e: item : is_food
_egg(e) and inside(e, fridge)
    return has_items

behavior find_milk_and_eggs(fridge: item):
    body:
        if fridge_has_milk_and_eggs(fridge):
            bind milk: item where:
                is_milk(milk) and inside(milk, fridge)
            bind egg: item where:
                is_food_egg(egg) and inside(egg, fridge)
            achieve open(fridge)
            achieve close_char(char, fridge)
        else:
            observe(fridge, ""Check if milk and eggs are inside"")

behavior put_on_table(item: item, table: item):
    body:
        achieve on(item, table)

behavior __goal__():
    body:
        bind fridge: item where:
            is_fridge(fridge)
        bind table: item where:
            is_table(table) and inside_char(char, table)
        find_milk_and_eggs(fridge)
        bind milk: item where:
            is_milk(milk) and inside(milk, fridge)
        bind egg: item where:
            is_food_egg(egg) and inside(egg, fridge)
        achieve_once inhand(milk)
        achieve close_char(char, table)
        put_on_table(milk, table)
        achieve_once inhand(egg)
        put_on_table(egg, table)
","Unexpected token Token('VARNAME', 'e') at line 2599, column 84.
Expected one of: 
	* SEMICOLON
	* _NEWLINE
",,,,
" 
def fridge_has_milk_and_eggs(fridge: item):
    symbol has_items = exists m: item : is_milk(m) and inside(m, fridge) or exists e: item : is_food
_egg(e) and inside(e, fridge)
    return has_items

behavior find_milk_and_eggs(fridge: item):
    body:
        if fridge_has_milk_and_eggs(fridge):
            bind milk: item where:
                is_milk(milk) and inside(milk, fridge)
            bind egg: item where:
                is_food_egg(egg) and inside(egg, fridge)
            achieve open(fridge)
            achieve close_char(char, fridge)
        else:
            observe(fridge, ""Check if milk and eggs are inside"")

behavior put_on_table(item: item, table: item):
    body:
        achieve on(item, table)

behavior __goal__():
    body:
        bind fridge: item where:
            is_fridge(fridge)
        bind table: item where:
            is_table(table) and inside_char(char, table)
        find_milk_and_eggs(fridge)
        bind milk: item where:
            is_milk(milk) and inside(milk, fridge)
        bind egg: item where:
            is_food_egg(egg) and inside(egg, fridge)
        achieve_once inhand(milk)
        achieve close_char(char, table)
        put_on_table(milk, table)
        achieve_once inhand(egg)
        put_on_table(egg, table)
","Unexpected token Token('VARNAME', 'e') at line 2599, column 84.
Expected one of: 
	* SEMICOLON
	* _NEWLINE
",,,,
