Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
wash the bowls and the plates with dishwasher,,,,,
"['1. Find the bowls and plates that need washing.', '2. Load the bowls and plates into the dishwashe
r.', '3. Start the dishwasher.']",,,,,
"def find_dirty_items():
    # Determines if there are any dirty bowls or plates in a given context
    symbol find_dirty=exists o: item : (is_bowl(o) or is_plate(o)) and dirty(o)
    return find_dirty

behavior __goal__():
    body:
        if find_dirty_items():
            # If there are already dirty bowls or plates, bind them
            foreach item: item:
                if (is_bowl(item) or is_plate(item)) and dirty(item):
                    observe(item, ""Check if it needs washing"")
        else:
            # Check all unvisited items in the scene to find dirty bowls or plates
            foreach item: item:
                if (is_bowl(item) or is_plate(item)) and not visited(item):
                    observe(item, ""Check if it needs washing"")",,,,,"['walk_executor(sink_42); exp(bowl_2071, sink_42); walk_executor(bowl_2071); obs(bowl_2071, Check if
 it needs washing); walk_executor(sink_42); exp(bowl_2072, sink_42); walk_executor(bowl_2072); obs(b
owl_2072, Check if it needs washing); walk_executor(dishwasher_1001); open_executor(dishwasher_1001)
; exp(plate_1000, dishwasher_1001); close_executor(dishwasher_1001); walk_executor(plate_1000); obs(
plate_1000, Check if it needs washing)']"
,,,,,"(CrowControllerApplier<walk_executor(sink_42)>, CrowControllerApplier<exp(bowl_2071, sink_42)>, Crow
ControllerApplier<walk_executor(bowl_2071)>, CrowControllerApplier<obs(bowl_2071, Check if it needs 
washing)>, CrowControllerApplier<walk_executor(sink_42)>, CrowControllerApplier<exp(bowl_2072, sink_
42)>, CrowControllerApplier<walk_executor(bowl_2072)>, CrowControllerApplier<obs(bowl_2072, Check if
 it needs washing)>, CrowControllerApplier<walk_executor(dishwasher_1001)>, CrowControllerApplier<op
en_executor(dishwasher_1001)>, CrowControllerApplier<exp(plate_1000, dishwasher_1001)>, CrowControll
erApplier<close_executor(dishwasher_1001)>, CrowControllerApplier<walk_executor(plate_1000)>, CrowCo
ntrollerApplier<obs(plate_1000, Check if it needs washing)>)"
,,walk_executor(sink_42),"Find soap_2053. Find towel_rack_31. Find basket_for_clothes_2006. Find towel_rack_34. Find towel_rac
k_32. Robot is inside bathroom_1. Robot is close bathroom_counter_41. Robot is close sink_42. ",,
,,"exp(bowl_2071, sink_42)",Failed to find bowl_2071 around sink_42. ,,
,,,,,"(CrowControllerApplier<walk_executor(dishwasher_1001)>, CrowControllerApplier<open_executor(dishwash
er_1001)>, CrowControllerApplier<exp(bowl_2071, dishwasher_1001)>, CrowControllerApplier<close_execu
tor(dishwasher_1001)>, CrowControllerApplier<walk_executor(bowl_2071)>, CrowControllerApplier<obs(bo
wl_2071, Check if it needs washing)>, CrowControllerApplier<walk_executor(dishwasher_1001)>, CrowCon
trollerApplier<open_executor(dishwasher_1001)>, CrowControllerApplier<exp(bowl_2072, dishwasher_1001
)>, CrowControllerApplier<close_executor(dishwasher_1001)>, CrowControllerApplier<walk_executor(bowl
_2072)>, CrowControllerApplier<obs(bowl_2072, Check if it needs washing)>, CrowControllerApplier<wal
k_executor(dishwasher_1001)>, CrowControllerApplier<open_executor(dishwasher_1001)>, CrowControllerA
pplier<exp(plate_1000, dishwasher_1001)>, CrowControllerApplier<close_executor(dishwasher_1001)>, Cr
owControllerApplier<walk_executor(plate_1000)>, CrowControllerApplier<obs(plate_1000, Check if it ne
eds washing)>)"
,,walk_executor(dishwasher_1001),"Robot is inside dining_room_201. Robot is close dishwasher_1001. Robot is no longer inside bathroom_
1.Robot is no longer close bathroom_counter_41.Robot is no longer close sink_42.",,
,,open_executor(dishwasher_1001),Robot is inside dining_room_201. Robot is close dishwasher_1001. ,,
,,"exp(bowl_2071, dishwasher_1001)",Failed to find bowl_2071 around dishwasher_1001. ,,
,,,,,"(CrowControllerApplier<walk_executor(wallshelf_234)>, CrowControllerApplier<exp(bowl_2071, wallshelf
_234)>, CrowControllerApplier<walk_executor(bowl_2071)>, CrowControllerApplier<obs(bowl_2071, Check 
if it needs washing)>, CrowControllerApplier<walk_executor(wallshelf_234)>, CrowControllerApplier<ex
p(bowl_2072, wallshelf_234)>, CrowControllerApplier<walk_executor(bowl_2072)>, CrowControllerApplier
<obs(bowl_2072, Check if it needs washing)>, CrowControllerApplier<walk_executor(wallshelf_234)>, Cr
owControllerApplier<exp(plate_1000, wallshelf_234)>, CrowControllerApplier<walk_executor(plate_1000)
>, CrowControllerApplier<obs(plate_1000, Check if it needs washing)>)"
,,walk_executor(wallshelf_234),"Find drawing_241. Find drawing_242. Find drawing_243. Find drawing_240. Find drawing_238. Find drawi
ng_239. Robot is inside dining_room_201. Robot is close wallshelf_234. Robot is close wall_212. Robo
t is no longer close dishwasher_1001.",,
,,"exp(bowl_2071, wallshelf_234)",Failed to find bowl_2071 around wallshelf_234. ,,
,,,,,"(CrowControllerApplier<walk_executor(kitchen_counter_230)>, CrowControllerApplier<exp(bowl_2071, kit
chen_counter_230)>, CrowControllerApplier<walk_executor(bowl_2071)>, CrowControllerApplier<obs(bowl_
2071, Check if it needs washing)>, CrowControllerApplier<walk_executor(kitchen_counter_230)>, CrowCo
ntrollerApplier<exp(bowl_2072, kitchen_counter_230)>, CrowControllerApplier<walk_executor(bowl_2072)
>, CrowControllerApplier<obs(bowl_2072, Check if it needs washing)>, CrowControllerApplier<walk_exec
utor(cupboard_229)>, CrowControllerApplier<open_executor(cupboard_229)>, CrowControllerApplier<exp(p
late_1000, cupboard_229)>, CrowControllerApplier<close_executor(cupboard_229)>, CrowControllerApplie
r<walk_executor(plate_1000)>, CrowControllerApplier<obs(plate_1000, Check if it needs washing)>)"
,,walk_executor(kitchen_counter_230),"Find napkin_2005. Find pot_2069. Find knife_2050. Find cutting_board_2051. Find cup_2063. Find cup_2
064. Find bowl_2071. Find bowl_2072. Find tray_296. Robot is inside dining_room_201. Robot is close 
kitchen_counter_230. Robot is no longer close wallshelf_234.Robot is no longer close wall_212.",,
,,"exp(bowl_2071, kitchen_counter_230)",Find bowl_2071. ,,
,,walk_executor(bowl_2071),Robot is inside dining_room_201. Robot is close kitchen_counter_230. Robot is close bowl_2071. ,,
,,"obs(bowl_2071, Check if it needs washing)","Get this information:  bowl_2071 is close to kitchen_counter_230. bowl_2071 is close to character_65
. bowl_2071 is inside dining_room_201. bowl_2071 is on kitchen_counter_230. bowl_2071 is DIRTY.",,
