Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
wash the bowls and the plates with dishwasher,,,,,
"['1. Find the bowls and plates that need to be washed.', '2. Load the bowls and plates into the dish
washer.', '3. Run the dishwasher to wash the bowls and plates.', '4. Put the washed bowls and plates
 away.']",,,,,
"
def has_bowls_or_plates_in_location(location:item):
    # Check if there are bowls or plates in a specified location
    symbol has_bowls_or_plates=exists o: item : (is_bowl(o) or is_plate(o)) and inside(o, location)
    return has_bowls_or_plates

behavior __goal__():
    body:
        if exists location: item : has_bowls_or_plates_in_location(location):
            # If we have already found a location with bowls or plates, approach it
            bind location: item where:
                has_bowls_or_plates_in_location(location)
            achieve close_char(char, location)
        else:
            # Check all potential locations in the scene that have not been visited
            foreach location: item:
                if not visited(location):
                    observe(location, ""Check if there are any bowls or plates in the location"")
",,,,,[]
"['1. Find the bowls and plates that need to be washed.', '2. Load the bowls and plates into the dish
washer and run it.']",,,,,
" 
def is_bowl_or_plate(item:item):
    # Function to check if an item is a bowl or a plate
    symbol is_bowl_or_plate = is_bowl(item) or is_plate(item)
    return is_bowl_or_plate

def has_bowls_or_plates(item:item):
    # Function to check if a container has bowls or plates inside
    symbol has_bowls_or_plates = exists o: item : is_bowl_or_plate(o) and inside(o, item)
    return has_bowls_or_plates

behavior __goal__():
    body:
        if exists container: item : has_bowls_or_plates(container):
            # If we already know a container with bowls or plates, approach it
            bind container: item where:
                has_bowls_or_plates(container)
            achieve close_char(char, container)

        else:
            # Check all locations in the scene that have not been visited
            foreach location: item:
                if containers(location) and not visited(location):
                    observe(location,""Check if there are any bowls or plates"")
",,,,,[]
"['1. Find the bowls and plates.', '2. Load the bowls and plates into the dishwasher.', '3. Run the d
ishwasher.']",,,,,
"
def is_bowl_or_plate(item: item):
    # Function to check if an item is either a bowl or a plate
    symbol is_bowl_or_plate = is_bowl(item) or is_plate(item)
    return is_bowl_or_plate

behavior __goal__():
    body:
        # Check if there is any item that satisfies the bowl or plate criteria
        foreach item: item:
            if is_bowl_or_plate(item) and not visited(item):
                observe(item, ""Check if its a bowl or plate"")
",,,,,"['walk_executor(oven_295); switchoff_executor(oven_295); open_executor(oven_295); exp(bowl_2071, ove
n_295); close_executor(oven_295); walk_executor(bowl_2071); obs(bowl_2071, Check if its a bowl or pl
ate); walk_executor(oven_295); open_executor(oven_295); exp(bowl_2072, oven_295); close_executor(ove
n_295); walk_executor(bowl_2072); obs(bowl_2072, Check if its a bowl or plate); walk_executor(dishwa
sher_1001); open_executor(dishwasher_1001); exp(plate_1000, dishwasher_1001); close_executor(dishwas
her_1001); walk_executor(plate_1000); obs(plate_1000, Check if its a bowl or plate)']"
,,,,,"(CrowControllerApplier<walk_executor(oven_295)>, CrowControllerApplier<switchoff_executor(oven_295)>
, CrowControllerApplier<open_executor(oven_295)>, CrowControllerApplier<exp(bowl_2071, oven_295)>, C
rowControllerApplier<close_executor(oven_295)>, CrowControllerApplier<walk_executor(bowl_2071)>, Cro
wControllerApplier<obs(bowl_2071, Check if its a bowl or plate)>, CrowControllerApplier<walk_executo
r(oven_295)>, CrowControllerApplier<open_executor(oven_295)>, CrowControllerApplier<exp(bowl_2072, o
ven_295)>, CrowControllerApplier<close_executor(oven_295)>, CrowControllerApplier<walk_executor(bowl
_2072)>, CrowControllerApplier<obs(bowl_2072, Check if its a bowl or plate)>, CrowControllerApplier<
walk_executor(dishwasher_1001)>, CrowControllerApplier<open_executor(dishwasher_1001)>, CrowControll
erApplier<exp(plate_1000, dishwasher_1001)>, CrowControllerApplier<close_executor(dishwasher_1001)>,
 CrowControllerApplier<walk_executor(plate_1000)>, CrowControllerApplier<obs(plate_1000, Check if it
s a bowl or plate)>)"
,,walk_executor(oven_295),"Find tray_296. Find drawing_240. Find drawing_238. Find drawing_239. Robot is inside dining_room_201
. Robot is close tray_296. Robot is close oven_295. Robot is no longer inside bathroom_1.",,
,,switchoff_executor(oven_295),Robot is inside dining_room_201. Robot is close tray_296. Robot is close oven_295. ,,
