Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"['1. Wash all the vegetables.', '2. Put the washed vegetables in a pot and boil them on the stove.',
 '3. Cool the boiled vegetables in a bowl.']",,,,,
" 
behavior wash_vegetable(vegetable:item, sink:item):
    body:
        achieve_once inside(vegetable, sink)
        rinse_vegetable(vegetable, sink)

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink)
        foreach vegetable: item:
            if is_food_vegetable(vegetable) and dirty(vegetable):
                wash_vegetable(vegetable, sink)
","Error trying to process rule ""behavior_definition"":

'Function is_near_faucet not found. Note that recursive function calls are not supported in the curr
ent version.'",,,,
"
behavior wash_vegetable(vegetable:item, sink:item):
    body:
        achieve_once inside(vegetable, sink)
        rinse_vegetable(vegetable, sink)

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink)
        foreach vegetable: item:
            if is_food_vegetable(vegetable) and dirty(vegetable):
                wash_vegetable(vegetable, sink)
","Error trying to process rule ""behavior_definition"":

'Function is_near_faucet not found. Note that recursive function calls are not supported in the curr
ent version.'",,,,
" 
behavior wash_vegetable(vegetable:item, sink:item):
    body:
        achieve_once inside(vegetable, sink)
        rinse_vegetable(vegetable, sink)

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink)
        foreach vegetable: item:
            if is_food_vegetable(vegetable) and dirty(vegetable):
                wash_vegetable(vegetable, sink)
","Error trying to process rule ""behavior_definition"":

'Function is_near_faucet not found. Note that recursive function calls are not supported in the curr
ent version.'",,,,
" 
behavior rinse_and_clean_vegetable(vegetable:item, sink:item):
    body:
        achieve_once inhand(vegetable)
        rinse_vegetable(vegetable, sink)

behavior __goal__():
    body:
        bind vegetable: item where:
            is_food_vegetable(vegetable)
        bind sink: item where:
            is_sink(sink)
        rinse_and_clean_vegetable(vegetable, sink)
","Error trying to process rule ""behavior_definition"":

'Function is_near_faucet not found. Note that recursive function calls are not supported in the curr
ent version.'",,,,
"
behavior rinse_and_clean_vegetable(vegetable:item, sink:item):
    body:
        achieve_once inhand(vegetable)
        rinse_vegetable(vegetable, sink)

behavior __goal__():
    body:
        bind vegetable: item where:
            is_food_vegetable(vegetable)
        bind sink: item where:
            is_sink(sink)
        rinse_and_clean_vegetable(vegetable, sink)
","Error trying to process rule ""behavior_definition"":

'Function is_near_faucet not found. Note that recursive function calls are not supported in the curr
ent version.'",,,,
"plaintext
behavior rinse_and_clean_vegetable(vegetable:item, sink:item):
    body:
        achieve_once inhand(vegetable)
        rinse_vegetable(vegetable, sink)

behavior __goal__():
    body:
        bind vegetable: item where:
            is_food_vegetable(vegetable)
        bind sink: item where:
            is_sink(sink)
        rinse_and_clean_vegetable(vegetable, sink)
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2660, column 1.
Expected one of: 
	* _PRAGMA_KEYWORD
	* TYPEDEF
	* _NEWLINE
	* FEATURE
	* $END
	* ACTION
	* GENERATOR
	* IMPORT
	* OBJECTS
	* BEHAVIOR
	* DEF
	* UNDIRECTED_GENERATOR
	* CONTROLLER
	* GOAL
	* DOMAIN
	* INIT
Previous tokens: [Token('_NEWLINE', '\n\n\n#behaviors_from_library_end\n\n#goal_representation\n')]
",,,,
" 
behavior __goal__():
    body:
        foreach vegetable: item:
            if is_food_vegetable(vegetable) and dirty(vegetable):
                rinse_vegetable(vegetable, sink)
","Error trying to process rule ""behavior_definition"":

'Function is_near_faucet not found. Note that recursive function calls are not supported in the curr
ent version.'",,,,
" 
behavior __goal__():
    body:
        foreach vegetable: item:
            if is_food_vegetable(vegetable) and dirty(vegetable):
                rinse_vegetable(vegetable, sink)
","Error trying to process rule ""behavior_definition"":

'Function is_near_faucet not found. Note that recursive function calls are not supported in the curr
ent version.'",,,,
" 
behavior __goal__():
    body:
        foreach vegetable: item:
            if is_food_vegetable(vegetable) and dirty(vegetable):
                rinse_vegetable(vegetable, sink)
","Error trying to process rule ""behavior_definition"":

'Function is_near_faucet not found. Note that recursive function calls are not supported in the curr
ent version.'",,,,
