Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"['1. Fill the pot with water.', '2. Place the pot on the stove and turn on the heat.', '3. Monitor t
he pot until the water comes to a boil.']",,,,,
"
behavior __goal__():
    body:
        bind pot: item where:
            is_pot(pot)
        fill_pot_with_water(pot)
",,,,,"['walk_executor(cupboard_229); open_executor(cupboard_229); exp(pot_2069, cupboard_229); walk_execut
or(pot_2069); grab_executor(pot_2069); walk_executor(faucet_43); switchon_executor(faucet_43); switc
hoff_executor(faucet_43)']"
,,,,,"(CrowControllerApplier<walk_executor(cupboard_229)>, CrowControllerApplier<open_executor(cupboard_22
9)>, CrowControllerApplier<exp(pot_2069, cupboard_229)>, CrowControllerApplier<walk_executor(pot_206
9)>, CrowControllerApplier<grab_executor(pot_2069)>, CrowControllerApplier<walk_executor(faucet_43)>
, CrowControllerApplier<switchon_executor(faucet_43)>, CrowControllerApplier<switchoff_executor(fauc
et_43)>)"
,,walk_executor(cupboard_229),"Find tray_296. Robot is inside dining_room_201. Robot is close wall_211. Robot is close cupboard_229
. Robot is no longer inside bathroom_1.",,
,,open_executor(cupboard_229),Robot is inside dining_room_201. Robot is close wall_211. Robot is close cupboard_229. ,,
,,"exp(pot_2069, cupboard_229)",Failed to find pot_2069 around cupboard_229. ,,
,,,,,"(CrowControllerApplier<walk_executor(oven_295)>, CrowControllerApplier<switchoff_executor(oven_295)>
, CrowControllerApplier<open_executor(oven_295)>, CrowControllerApplier<exp(pot_2069, oven_295)>, Cr
owControllerApplier<walk_executor(pot_2069)>, CrowControllerApplier<grab_executor(pot_2069)>, CrowCo
ntrollerApplier<walk_executor(faucet_43)>, CrowControllerApplier<switchon_executor(faucet_43)>, Crow
ControllerApplier<switchoff_executor(faucet_43)>)"
,,walk_executor(oven_295),"Find drawing_240. Find drawing_238. Find drawing_239. Robot is inside dining_room_201. Robot is clos
e tray_296. Robot is close oven_295. Robot is no longer close wall_211.Robot is no longer close cupb
oard_229.",,
,,switchoff_executor(oven_295),Robot is inside dining_room_201. Robot is close tray_296. Robot is close oven_295. ,,
,,open_executor(oven_295),Robot is inside dining_room_201. Robot is close tray_296. Robot is close oven_295. ,,
,,"exp(pot_2069, oven_295)",Failed to find pot_2069 around oven_295. ,,
,,,,,"(CrowControllerApplier<walk_executor(stove_2065)>, CrowControllerApplier<open_executor(stove_2065)>,
 CrowControllerApplier<exp(pot_2069, stove_2065)>, CrowControllerApplier<walk_executor(pot_2069)>, C
rowControllerApplier<grab_executor(pot_2069)>, CrowControllerApplier<walk_executor(faucet_43)>, Crow
ControllerApplier<switchon_executor(faucet_43)>, CrowControllerApplier<switchoff_executor(faucet_43)
>)"
