Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"['1. Fill a cup with water.', '2. Place the cup in the freezer.']",,,,,
" 
behavior fill_cup(faucet:item, cup:item):
    body:
        fill_cup_with_water(faucet, cup)
        verify_cup_has_water(cup)

behavior __goal__():
    body:
        bind cup: item where:
            is_cup(cup) and grabbable(cup)
        bind faucet: item where:
            is_faucet(faucet) 
        fill_cup(faucet, cup)
",,,,,"['walk_executor(tablelamp_97); exp(cup_2063, tablelamp_97); walk_executor(cup_2063); grab_executor(c
up_2063); walk_executor(faucet_43); switchon_executor(faucet_43); switchoff_executor(faucet_43)']"
,,,,,"(CrowControllerApplier<walk_executor(tablelamp_97)>, CrowControllerApplier<exp(cup_2063, tablelamp_9
7)>, CrowControllerApplier<walk_executor(cup_2063)>, CrowControllerApplier<grab_executor(cup_2063)>,
 CrowControllerApplier<walk_executor(faucet_43)>, CrowControllerApplier<switchon_executor(faucet_43)
>, CrowControllerApplier<switchoff_executor(faucet_43)>)"
,,walk_executor(tablelamp_97),"Find pillow_183. Find mat_173. Find pillow_182. Robot is inside bedroom_67. Robot is close tablelamp
_97. Robot is close nightstand_100. Robot is no longer inside bathroom_1.",,
,,"exp(cup_2063, tablelamp_97)",Failed to find cup_2063 around tablelamp_97. ,,
,,,,,"(CrowControllerApplier<walk_executor(bathroom_counter_41)>, CrowControllerApplier<exp(cup_2063, bath
room_counter_41)>, CrowControllerApplier<walk_executor(cup_2063)>, CrowControllerApplier<grab_execut
or(cup_2063)>, CrowControllerApplier<walk_executor(faucet_43)>, CrowControllerApplier<switchon_execu
tor(faucet_43)>, CrowControllerApplier<switchoff_executor(faucet_43)>)"
,,walk_executor(bathroom_counter_41),"Find towel_rack_31. Find towel_rack_34. Find towel_rack_32. Robot is inside bathroom_1. Robot is clo
se bathroom_counter_41. Robot is no longer inside bedroom_67.Robot is no longer close tablelamp_97.R
obot is no longer close nightstand_100.",,
,,"exp(cup_2063, bathroom_counter_41)",Failed to find cup_2063 around bathroom_counter_41. ,,
,,,,,"(CrowControllerApplier<walk_executor(sink_231)>, CrowControllerApplier<exp(cup_2063, sink_231)>, Cro
wControllerApplier<walk_executor(cup_2063)>, CrowControllerApplier<grab_executor(cup_2063)>, CrowCon
trollerApplier<walk_executor(faucet_43)>, CrowControllerApplier<switchon_executor(faucet_43)>, CrowC
ontrollerApplier<switchoff_executor(faucet_43)>)"
,,walk_executor(sink_231),"Find pot_2069. Find oil_2079. Find knife_2050. Find cutting_board_2051. Find plate_1000. Find cup_20
64. Find cup_2063. Find napkin_2005. Find tray_296. Find drawing_239. Find soap_2054. Find drawing_2
38. Find drawing_240. Find drawing_241. Find drawing_242. Find drawing_243. Robot is inside dining_r
oom_201. Robot is close kitchen_counter_230. Robot is close sink_231. Robot is no longer inside bath
room_1.Robot is no longer close bathroom_counter_41.",,
